split_group_id,pair_count,gold_count,silver_count,bronze_count
group_6b4e38ff2bdf3526d1fe,1,0,1,0
group_6b4fed7152f66de59385,1,0,1,0
group_6b5167b3fb81325a54b1,1,0,1,0
group_6b535bbbfcaa67f312f1,1,0,1,0
group_6b544252ced8db922532,1,0,1,0
group_6b55a78766a3736cf09d,1,1,0,0
group_6b55ec4ec7ea25e3950e,1,0,1,0
group_6b568f655ec66d6d49f4,1,0,1,0
group_6b58ec0b067b62d6bc4a,1,0,1,0
group_6b595b2f74cfe9c20ea4,1,0,1,0
group_6b5a3910c70ed2f3e24c,1,0,1,0
group_6b5a4930bdfeb8c0ccb9,1,0,1,0
group_6b5a67344af54f7281fb,1,0,1,0
group_6b5ccba977f459260435,1,0,1,0
group_6b5ea97b93cc230bf4c5,1,0,1,0
group_6b60122e38a440010eea,1,0,1,0
group_6b609eb3d8323dc57f0f,1,0,1,0
group_6b609ff80cffa00e8453,1,0,1,0
group_6b61b9188f4e5524c266,1,0,1,0
group_6b64cf0057d917e5bfb6,1,0,1,0
group_6b66c8a557f10400b310,1,0,1,0
group_6b6872d2fda37aedd3f4,1,0,1,0
group_6b69952d27e75e3227e8,1,0,1,0
group_6b69e3e4918af13cd3c6,1,0,1,0
group_6b6b096585c603315687,1,0,1,0
group_6b6bfba6a14d04c01d76,1,0,1,0
group_6b6c6eb57d2c0bbf3cdc,1,0,1,0
group_6b6f32afacf001dbb6d4,1,0,1,0
group_6b6fceb7487b16aef90c,1,1,0,0
group_6b71b2e07f14fcb254b3,1,0,1,0
group_6b71bbea0d60de3f6780,1,0,1,0
group_6b71f0134755823b61ed,1,0,1,0
group_6b72bec2ecd0ef5dfd04,1,0,1,0
group_6b72d6929176b1d4f983,1,0,1,0
group_6b7305d2825378515bde,1,0,1,0
group_6b740e106943df772cae,1,0,1,0
group_6b7425b52eb6c30a1d43,1,0,1,0
group_6b74486d855385ea2eec,1,0,1,0
group_6b753e89d819f2147bdc,1,0,1,0
group_6b77233f221c2d3d6f5c,1,0,1,0
group_6b7a389d77442972b6af,1,0,1,0
group_6b7a88e8f3e816bb7585,1,0,1,0
group_6b7a922442a14782f587,1,0,1,0
group_6b7b563416896a1ccb67,1,0,1,0
group_6b7b8bf115590f124895,1,0,1,0
group_6b7bb3804b42d074bc80,1,0,1,0
group_6b7d2c770eb0858ad3a1,1,0,1,0
group_6b7e1cdad647783d0a2c,1,0,1,0
group_6b7e75d36b44f9cd9cc4,1,0,1,0
group_6b7f3ce9ca21e0f263fd,1,0,1,0
group_6b803b34e4fcb8fe67c2,1,0,1,0
group_6b823e97686ff8856a8b,1,0,1,0
group_6b82b285e02a9e3cbaad,1,0,1,0
group_6b84b28ac6e4dd9eca8b,1,0,1,0
group_6b85231d5b9c9e87aec7,1,0,1,0
group_6b852a1cd68fecf2fd3f,1,0,1,0
group_6b884a79185f1557873b,1,0,1,0
group_6b886910393af7514f2b,1,0,1,0
group_6b897684dcc74b323c04,1,1,0,0
group_6b89d2a314728cfbb7d8,1,0,1,0
group_6b8af901773295adec24,1,0,1,0
group_6b8bc3c975edb9ce59fc,1,0,1,0
group_6b8f277eb5d4e2ef1fc9,1,0,1,0
group_6b8fe1cfe7c204f219e1,1,0,1,0
group_6b91be286b0576238207,1,0,1,0
group_6b92236415e588ff25e2,1,0,1,0
group_6b926d99ea0998842228,1,0,1,0
group_6b95663bd8aa67b89c74,1,1,0,0
group_6b96743a95fd7d88d617,1,0,1,0
group_6b9cdb05f50f645725a9,1,0,1,0
group_6b9cee45ac5dfc084597,1,0,1,0
group_6b9da8aaf25db1b7aeb6,1,0,1,0
group_6b9ebb64bda7df39da91,1,0,1,0
group_6b9f759c60a3120c7529,1,0,1,0
group_6b9f989173d01f891879,1,0,1,0
group_6ba018bfdc5d32e9acc0,1,0,1,0
group_6ba0633f34fd7e6002c9,1,0,1,0
group_6ba06c64e8fc34312de0,1,0,1,0
group_6ba178e3c491999b965c,1,0,0,1
group_6ba20dd43fab815559f3,1,0,1,0
group_6ba3b483eb2f690b2f69,1,0,1,0
group_6ba54dc83b2ded2cd657,1,0,1,0
group_6ba60a1af3bb3487f766,1,0,1,0
group_6ba7599951ae6286d989,1,0,1,0
group_6baa61616819cba53f6f,1,0,1,0
group_6bab6b772a9a46a9e2e8,1,0,1,0
group_6babf6ea628e820784e4,1,0,1,0
group_6bac28b6a323d75564ea,1,0,1,0
group_6bac57a8f5bc06518919,1,0,1,0
group_6bac7aa826ca0344d86c,1,0,1,0
group_6bacac6cece194b835f6,1,0,1,0
group_6bae9d4781becad5a0f3,1,0,1,0
group_6baee82abda9166768fb,1,0,1,0
group_6baee85b0000e8a2df3f,1,0,1,0
group_6baf13d48129ad716afe,1,1,0,0
group_6bafb72f26a7b344dbf8,1,0,1,0
group_6bb0cc74b80130fb4914,1,0,1,0
group_6bb2a0f4235e5d254ed1,1,1,0,0
group_6bb3e23d6a2343b868e5,1,0,1,0
group_6bb70532b0b8f9d273e0,1,0,1,0
group_6bb70f2ed327c1d11f45,1,0,1,0
group_6bb7c25eee95c70333df,1,0,1,0
group_6bb9deb7575007188ec6,1,0,1,0
group_6bba47af2ed635001346,1,0,1,0
group_6bba7e068fe5c167c034,1,1,0,0
group_6bbb745c20d79d769d8c,1,0,1,0
group_6bbbe4e2d3d8a436f7e2,1,0,1,0
group_6bbc978eb6575d06f630,1,0,1,0
group_6bbd45a6c26ff8a49bec,1,0,1,0
group_6bbde418b187d335e28c,1,0,1,0
group_6bbdffaa1ec0de852454,1,0,1,0
group_6bbec7d70e298cccd7a4,1,1,0,0
group_6bbf2b192cc820e68a9b,1,0,1,0
group_6bc1d43c78da86f230a7,1,0,1,0
group_6bc2b08d98c19a415f57,1,0,1,0
group_6bc46ced6af7090ede63,1,0,1,0
group_6bc4c5752b37459b0697,1,0,1,0
group_6bc5f20aae5df44075c6,1,0,1,0
group_6bc6abc2ad74ff5e876a,1,0,1,0
group_6bc80df5656e7def63b2,1,0,1,0
group_6bc8d0f24af4d00145cd,1,1,0,0
group_6bcf6c9886a846a31c09,1,0,1,0
group_6bcf9e371dfaa3f50766,1,0,1,0
group_6bd0af5f9dadd3def318,1,0,1,0
group_6bd1a1f00baa9a7fd24f,1,0,1,0
group_6bd1a8e9f508a238293e,1,0,1,0
group_6bd1ebb0b6b0cb22628c,1,0,1,0
group_6bd2b69d8c526b2bba7d,1,0,1,0
group_6bd2e2ef639e2ef7e85f,1,0,1,0
group_6bd3fffb7e666e9b8b60,1,0,1,0
group_6bd6185393f153e6fcb5,1,0,1,0
group_6bd69382e05aa8322fa3,1,0,1,0
group_6bd6b1753fc66a7e4042,1,0,1,0
group_6bd8383df9b77ea1f2b0,1,0,1,0
group_6bdbb122404a9f367193,1,0,1,0
group_6bdbc7ec9f660c013363,1,0,1,0
group_6bdca4be5ec27fa3c42a,1,0,1,0
group_6bdda79e4fae286735e4,1,0,1,0
group_6bddc841b9d61a83cd6b,1,0,1,0
group_6be019c5a75bc88cd1ed,1,0,1,0
group_6be11ff4a8efa817cd32,1,0,1,0
group_6be2c28bc91c2c8f0941,1,0,1,0
group_6be34ef81ffa0678e9dd,1,0,1,0
group_6be4a2f11fb6e342a93f,1,0,1,0
group_6be518643d472b62d198,1,0,1,0
group_6be65bad7f7f5fcdb992,1,0,1,0
group_6be77ede33084d52f5da,1,0,1,0
group_6be7811b8e4eeecc4190,1,0,1,0
group_6bea33bbedfcd3871e84,1,0,1,0
group_6bea57ecab109f6389ef,1,0,1,0
group_6beaacdeb95278319174,1,0,1,0
group_6beb65e22ca46ea7f4ca,1,0,1,0
group_6bed2809649e15cf026b,1,0,1,0
group_6bf1521fd3033776d954,1,0,1,0
group_6bf2b87129f521e84c79,1,0,1,0
group_6bf2c042b41fa813c642,1,0,1,0
group_6bf36121f46df0d028c9,1,0,1,0
group_6bf4f767c71c23e7ebea,1,0,1,0
group_6bf4fb310df1f6d2fbb4,1,0,0,1
group_6bf77c62c9e8920c12d7,1,0,1,0
group_6bf86181297c4863b6fc,1,0,1,0
group_6bf8f2c97919fc978e61,1,0,1,0
group_6bfd918833299b65448f,1,0,1,0
group_6bfe2e6135badc150584,1,0,1,0
group_6bfe94ab4caef74bcf86,1,0,1,0
group_6bfea8e0fe8bbf033bb8,1,0,1,0
group_6c00223f5c694c49c267,1,0,1,0
group_6c004c9364e156afc93a,1,0,1,0
group_6c006aa96d652211f9f3,1,0,1,0
group_6c03ebb6de6def8df838,1,0,1,0
group_6c04071890e8b6f87595,1,0,1,0
group_6c088786ec91756c8b0b,1,0,1,0
group_6c088d73a8a29b520e2f,1,0,1,0
group_6c08aae78ffea13a7ba3,1,0,1,0
group_6c0b8ef13675c10e448e,1,0,1,0
group_6c0d5c7582ce4fb9c938,1,0,1,0
group_6c0dccc420472b738333,1,0,1,0
group_6c0e21a004d8149b1135,1,1,0,0
group_6c1062628420cbdbc017,1,0,1,0
group_6c1164e56659f375e21b,1,0,1,0
group_6c1210c0517132bcf574,1,0,1,0
group_6c170206dd26865a5f17,1,0,1,0
group_6c1739d95921f8a11851,1,0,1,0
group_6c184e8256f99f0e28a4,1,0,1,0
group_6c185a856a35a7ab231d,1,0,1,0
group_6c188366911545ec3860,1,0,1,0
group_6c1a7a534376880ffff5,1,0,1,0
group_6c1ba8799cf11cf3676f,1,0,1,0
group_6c1dc09b1754900c6ac2,1,0,1,0
group_6c1ec9d130ced7f4e634,1,0,1,0
group_6c1f8aac1218a23d400b,1,0,1,0
group_6c202b25c478bc91708c,1,0,1,0
group_6c2127ac46e3ff96d1f6,1,0,1,0
group_6c239e07a0b57703f693,1,0,1,0
group_6c245e738841cec8dadf,1,0,1,0
group_6c2a48365a859d10470c,1,0,1,0
group_6c2a9ba4996666de9477,1,0,1,0
group_6c2b7983b70d7a482d66,1,0,1,0
group_6c2c53349af7f18daf2b,1,0,1,0
group_6c2d6cd4e1d97b825eca,1,0,1,0
group_6c2d8a95f3b8716492f9,1,0,1,0
group_6c2f3866d46da0bd745b,1,0,1,0
group_6c327dbb67074a7bbeca,1,0,1,0
group_6c32a43de7c2d21dc7aa,1,0,1,0
group_6c32d9cf2e5c42607bdb,1,1,0,0
group_6c32dc3c3ec9f6150053,1,0,1,0
group_6c3330736ba4698d57fe,1,0,1,0
group_6c3410b9b0b15cf56240,1,0,1,0
group_6c34dbe569a51e810abd,1,0,1,0
group_6c3606c3939a7aef3426,1,0,1,0
group_6c36abfd606d98e81882,1,0,1,0
group_6c36f8a2e188f003b691,1,0,1,0
group_6c3731ddfede249f7fc7,1,0,1,0
group_6c37684bd9b933a04e24,1,0,1,0
group_6c38cc944fa6b2d498c2,1,0,1,0
group_6c390d18e6d7cd4bb80b,1,0,1,0
group_6c39147d5cac3061c38f,1,0,1,0
group_6c3a1e603b59c2a479cd,1,0,1,0
group_6c3c44a6ba4c6f2e9488,1,0,1,0
group_6c3fd478cda91693c19d,1,0,1,0
group_6c410a897de40318a76a,1,0,1,0
group_6c4143968869c35e9d20,1,0,1,0
group_6c4193c3d1bb505c187c,1,0,1,0
group_6c42ffc66e824ec3b08b,1,0,1,0
group_6c44a0dfbab4efc251bc,1,0,1,0
group_6c46be17991b22e55794,1,0,1,0
group_6c46f536687a8b542941,1,0,1,0
group_6c47071b56d00c4d4645,1,0,1,0
group_6c4998db28798f66b847,1,0,1,0
group_6c4a6e6407d2cb4bd722,1,0,1,0
group_6c4b17ecd56ac528ad99,1,0,1,0
group_6c4d62da0f2b6388ac4c,1,0,1,0
group_6c4fd7de68c0722eba6f,1,0,1,0
group_6c5094971bf5ab6bc398,1,0,1,0
group_6c51e1d54e5abea41ee6,1,0,1,0
group_6c522d1759e7afdbcd8e,1,0,1,0
group_6c563d3872594ca173ae,1,0,1,0
group_6c567737d8c3a562737e,1,1,0,0
group_6c56cc166017df2dc774,1,0,1,0
group_6c5833a7c7e0032d148d,1,0,0,1
group_6c59a62eaa32521d6db3,1,0,1,0
group_6c59c72afb8e1a6c5cee,1,0,1,0
group_6c5bd86a5116ed08e26c,1,0,1,0
group_6c5d6b42e5c8ae88376d,1,0,1,0
group_6c5d7f807b93e8c3bb53,1,0,1,0
group_6c5dc7aaf8f1bb220bd9,1,0,1,0
group_6c5e64a15372e6b79b39,1,0,1,0
group_6c616d64c98ae0f95326,1,0,1,0
group_6c624bdfe0e8841d5375,1,0,1,0
group_6c630df7ddee81972d9e,1,0,1,0
group_6c63c264c397f5155cad,1,0,1,0
group_6c63c9d811e3d9013c5a,1,0,1,0
group_6c65291edaf5aa1997a1,1,0,1,0
group_6c66badd7c20f4806c00,1,0,1,0
group_6c66c20f81b924f54e1a,1,0,1,0
group_6c68602baaf4dcf357c5,1,0,1,0
group_6c687d5b895350b484cd,1,0,1,0
group_6c6a0b6449dc9eb525fe,1,0,1,0
group_6c6ca94108d1eb6f1fba,1,0,1,0
group_6c6cf2c229109d0d0fb6,1,0,1,0
group_6c6ded3d48272939f131,1,0,1,0
group_6c6e15004e07e61bb49a,1,0,1,0
group_6c6e7640c7563aba900e,1,0,1,0
group_6c6ed07efb88894aef48,1,0,1,0
group_6c6f3ee714f834e7588c,1,0,1,0
group_6c705931d764155b3f46,1,0,1,0
group_6c708e36ec4187849569,1,0,1,0
group_6c70a0dec9df8745f4d7,1,0,1,0
group_6c71089fdf0861d719d8,1,0,1,0
group_6c72b65f8488c9f64c1f,1,0,1,0
group_6c7597ab37cada6b827e,1,0,1,0
group_6c77dcba6e89d85ca343,1,0,1,0
group_6c787b49e8f1221a98df,1,0,1,0
group_6c7b9c95e881b0742d56,1,0,1,0
group_6c7c4bd7a359c1f68b1a,1,0,1,0
group_6c7ca40fc89a30c35f98,1,0,1,0
group_6c7cac797f0718d1bb19,1,0,1,0
group_6c7d5ae6df520a5fc5ea,1,0,1,0
group_6c7d5bded1f7c26ffde0,1,0,1,0
group_6c7fe47d1cc721e606f5,1,0,1,0
group_6c8063aea962694bb8b7,1,0,1,0
group_6c8083c8901936c01a88,1,0,1,0
group_6c81313233a87479357e,1,0,1,0
group_6c818d1edacccdedd399,1,0,1,0
group_6c8282a52c9d04b314b3,1,0,1,0
group_6c82ae4013e61d7f2e37,1,0,1,0
group_6c8317fd539a27524d03,1,0,1,0
group_6c83bc525184f5ae9b6a,1,0,1,0
group_6c84ec1b113d221c873a,1,0,1,0
group_6c85123c3da260a3e752,1,0,1,0
group_6c86855fe76a269ffe0e,1,0,1,0
group_6c870a50d820d30b1674,1,0,1,0
group_6c873c35c3be3da2903e,1,1,0,0
group_6c87e333ca8358015a03,1,0,1,0
group_6c892a4e521e79f6d7c8,1,0,1,0
group_6c892bc6b490d3a2c250,1,0,1,0
group_6c8957eb36cf22b38d58,1,0,1,0
group_6c8b976be4c9bfda4d4c,1,0,1,0
group_6c8dfdee9bf7b1db4c5e,1,0,1,0
group_6c8e7b41f04e754ecab5,1,0,1,0
group_6c90993dffae2eccc316,1,0,1,0
group_6c922d61316331680aa4,1,0,1,0
group_6c92a6bd7456f38e578e,1,0,1,0
group_6c958cdabcb597bcb980,1,0,1,0
group_6c967badc645638155d8,1,0,1,0
group_6c9699e57b44093e8c6f,1,0,1,0
group_6c96b7243fffafa54a9b,1,0,1,0
group_6c9875f5c98c0f23984c,1,0,1,0
group_6c98e508fbbd02011327,1,0,1,0
group_6c9b7dab7fcec14698aa,1,0,1,0
group_6c9bd118034c732a59bf,1,0,1,0
group_6c9f1bed28cdaa58dde6,1,0,1,0
group_6c9f39e5411b003e4e10,1,0,1,0
group_6c9f440b6f643795fa4a,1,0,1,0
group_6ca0006ceae9a4d01a54,1,0,1,0
group_6ca09e0c58ca376a081f,1,0,1,0
group_6ca0dddcece14dea702d,1,0,1,0
group_6ca1a3b19c22cca0470a,1,0,1,0
group_6ca1f6f710e0058b767c,1,0,1,0
group_6ca2bce03e1675d0a000,1,0,1,0
group_6ca2bd85c77f800a572c,1,0,1,0
group_6ca2e8691fe3ef0b05d4,1,0,1,0
group_6ca3c1d74145a17735a8,1,0,1,0
group_6ca3c8a6999d81ca923c,1,0,1,0
group_6ca48a003811f99bb066,1,0,1,0
group_6ca4e75d357b83e9294c,1,0,1,0
group_6ca731e557670d9affe0,1,0,1,0
group_6ca79ae4731c0c926508,1,0,1,0
group_6ca89c8bf373a621d497,1,0,1,0
group_6ca9bcfa379c3f33146f,1,0,1,0
group_6caa108e34b7e55ffb4a,1,0,1,0
group_6caa7f834613bc78b388,1,0,1,0
group_6cab350cd00ef1215e96,1,0,1,0
group_6cad36c4b0483b5f15bc,1,0,1,0
group_6cad76b3c2fdfdb90cec,1,0,1,0
group_6caeb0dc263d751a63a1,1,0,1,0
group_6cafc38df3878f6c094e,1,0,1,0
group_6cb095cc3a4814ad394b,1,0,1,0
group_6cb150b1eede43816e2d,1,0,1,0
group_6cb1b7a07de3829819c4,1,0,1,0
group_6cb3c7e6bdfbcbe2772b,1,0,1,0
group_6cb4d7986c1f56fc1a71,1,0,1,0
group_6cb66712e4fbba645851,1,0,1,0
group_6cb7f6424f0324352c69,1,0,1,0
group_6cb8748dbc9a63933ec5,1,0,1,0
group_6cb9163749f2c1a97193,1,0,1,0
group_6cb962d6ba51a1758ec1,1,0,1,0
group_6cba5c1c29f780792e91,1,0,1,0
group_6cbab9f9adef5c2b04e2,1,1,0,0
group_6cbb4a33aa7c4e694b0b,1,0,1,0
group_6cbc79c5da5bf895b4e4,1,0,1,0
group_6cbd497848ce5bc5f992,1,0,1,0
group_6cbdebcb5ed617203993,1,0,1,0
group_6cbe83f4c94115fc4c41,1,0,1,0
group_6cbf76c26aa2198175e2,1,0,1,0
group_6cc23ba700daa93750bb,1,0,1,0
group_6cc5939b2ae553c83478,1,0,1,0
group_6cc5e7134f6bf1f5036e,1,0,1,0
group_6cc5e850285615a1cff0,1,0,1,0
group_6cc644ddc88fecf966ee,1,0,1,0
group_6cc7ac9efdb13446b9e8,1,0,1,0
group_6cc8d8f48b2371a3b546,1,0,1,0
group_6cca067bb599e4234f94,1,0,1,0
group_6ccc58a8945b02a910f9,1,0,1,0
group_6ccd905fe8c0ed26b474,1,0,1,0
group_6ccdebba5edc0c6c32d3,1,0,0,1
group_6cce80802569ccc34178,1,0,1,0
group_6ccf629a37aa95fcfe7f,1,0,1,0
group_6ccf9aac4f4442724851,1,0,1,0
group_6ccfcef5f68296ce24fd,1,0,1,0
group_6ccff9b3bb257873c892,1,0,0,1
group_6ccffd8d60f72e0fabaa,1,0,1,0
group_6cd099c9c80ec0a77b1f,1,0,1,0
group_6cd10d91f25453e494e0,1,0,1,0
group_6cd27eb2393f120b2a80,1,0,1,0
group_6cd32a9993df4253e773,1,0,1,0
group_6cd4a9a94d625985490e,1,1,0,0
group_6cd708aa200e1a268474,1,0,1,0
group_6cd7fe7f9f8e6bd2942d,1,0,1,0
group_6cd9931bfcbbe4819b7e,1,0,1,0
group_6cdac2cf651ad4859518,1,0,1,0
group_6cdbcb093d0a3afae8d2,1,0,1,0
group_6cdc27f317828db89e9a,1,0,1,0
group_6cdc342e63d90f30c030,1,0,1,0
group_6cdcf5d872640ad5e92d,1,0,1,0
group_6cdcfcb683c8ebc93574,1,0,1,0
group_6cdd54330ee150aa645c,1,0,1,0
group_6cde83e7351979de17e6,1,0,1,0
group_6cde8d13977ba3347fd6,1,0,1,0
group_6cdef4fc5c4a7635cc19,1,0,1,0
group_6ce0abeb5b676cd2381b,1,0,1,0
group_6ce2588facfd34637f01,1,0,1,0
group_6ce28b91462565eeef9b,1,0,1,0
group_6ce2c099c6053640ce68,1,0,1,0
group_6ce32ab335232cb835b4,1,0,1,0
group_6ce341cf2d10d8ec41e7,1,0,1,0
group_6ce4a9ebc93e42b111a6,1,0,1,0
group_6ce4c82640147619cc89,1,1,0,0
group_6ce546a1f6f8d0fcfb8c,1,0,1,0
group_6ce696fa3ac53a001cc8,1,0,1,0
group_6ce6ce6c7aeccebdf0fb,1,0,1,0
group_6ce85a175a415c655332,1,0,1,0
group_6ce8723a831356245fe3,1,0,1,0
group_6ce972d3bfa1a86b82e2,1,0,1,0
group_6cec4085983160172043,1,0,1,0
group_6ced48a371ef5977658c,1,0,1,0
group_6cee72a306e8810a5a0c,1,0,1,0
group_6ceedfa53df7c680c515,1,0,1,0
group_6cefccf40b392de64d4d,1,0,1,0
group_6cf0fe649c3b987f059c,1,0,1,0
group_6cf2324d615bf3642936,1,0,1,0
group_6cf2513012c666c8c132,1,0,1,0
group_6cf3bac8c85c4e2006e4,1,0,0,1
group_6cf4e19d503ed66a10b7,1,0,1,0
group_6cf98fc34580e9769924,1,0,1,0
group_6cfabb80f72feb4dea63,1,0,1,0
group_6cfb0929ffba8553882d,1,0,1,0
group_6cfba4be9bc385f5970d,1,0,1,0
group_6cfce3f648dc4e87e171,1,0,1,0
group_6cfd7fc6e8c71cd11658,1,0,1,0
group_6cfdf32a8b9c248a0e31,1,0,1,0
group_6cfe038ed1a18becf2e3,1,0,1,0
group_6d0174fa200223c0aa5c,1,0,1,0
group_6d02f87eff38f9dcdac0,1,0,1,0
group_6d039425d8934330075b,1,0,1,0
group_6d03c36cff57ed019cd7,1,0,1,0
group_6d0499261b665c49d82a,1,0,1,0
group_6d066d8d77865f00e2dd,1,0,1,0
group_6d067e60923de466173d,1,0,1,0
group_6d07a3ebd7de1bb917c9,1,0,1,0
group_6d0802bd89f8ab3102fc,1,0,1,0
group_6d0873ae87a3300d44d9,1,0,1,0
group_6d09f1e56b26d49ee513,1,0,1,0
group_6d0ad5c7349eb6a4d9e2,1,0,1,0
group_6d0adfc66ef7e8fc9d5d,1,0,1,0
group_6d0c013c3cf1fdc717db,1,0,1,0
group_6d0cd9ae15538f8b7a88,1,0,1,0
group_6d0d43e2604ce7d1766f,1,0,1,0
group_6d10b80a72987cefc0c4,1,0,1,0
group_6d1194291f859f35e610,1,0,1,0
group_6d11a81738eb52ba1ee3,1,0,1,0
group_6d11f0c3a788a572bd96,1,0,1,0
group_6d1312c36cf03f9b2c77,1,0,1,0
group_6d141aa53de44e67dd6b,1,0,1,0
group_6d15a57cf3afdf18f289,1,0,1,0
group_6d164350c988a953312f,1,0,1,0
group_6d16aa0c4637c4f1beaf,1,0,1,0
group_6d16e30a0ab15b255098,1,0,1,0
group_6d1851eb9052a2beaa20,1,0,1,0
group_6d1c1f126d4fa3f8c715,1,0,1,0
group_6d1cc8a98067d64e1314,1,0,1,0
group_6d1e463b7a70a44afbb4,1,0,1,0
group_6d1e7006437fbfb8dd8a,1,0,1,0
group_6d1f7e9af6cf40cf2c79,1,0,1,0
group_6d1fbdd2f79be2ba0617,1,0,1,0
group_6d1ff072e803fb2e3437,1,0,1,0
group_6d23afa03ceff30677ac,1,0,1,0
group_6d23f693c4d227c8c3e4,1,0,1,0
group_6d2435061709c6670cd9,1,0,1,0
group_6d2440c6c015a9a4c54b,1,0,1,0
group_6d25632ef66429223f34,1,0,1,0
group_6d262391e7f88d5e0da5,1,0,1,0
group_6d26a4997f51b9ff59d7,1,0,1,0
group_6d2a2709bccf93de23a7,1,0,1,0
group_6d2a8a337a62f8023371,1,0,1,0
group_6d2a93cf75d3598feb37,1,0,1,0
group_6d2edf442ee0f0851fa1,1,0,1,0
group_6d2ef3926380d1c29b74,1,0,1,0
group_6d302add7d1cf172f170,1,0,1,0
group_6d310e56d9b373db4de3,1,0,1,0
group_6d311e658112dfec3a25,1,0,1,0
group_6d33768161e2525631a0,1,0,1,0
group_6d33986a3d1efd4643ff,1,0,1,0
group_6d33ae39ae050981e483,1,0,1,0
group_6d33b5f19414f26b3a27,1,1,0,0
group_6d36b08d6157d7f3a4f8,1,0,1,0
group_6d3839c2dbe43a8283ee,1,0,1,0
group_6d3d13be1c7a85f716a8,1,0,1,0
group_6d3de0b015e150fd370b,1,0,1,0
group_6d3e767cdd657a86c96d,1,0,1,0
group_6d413ab64fdbdd0b866b,1,0,1,0
group_6d41a4c7413ba01edb1d,1,0,1,0
group_6d424b76b534b586e53e,1,0,1,0
group_6d4268355e8b93cf5033,1,0,1,0
group_6d4270b3dffe8e642241,1,0,1,0
group_6d45d9e0a2ec49cfdca4,1,0,1,0
group_6d460bf364c051b16abc,1,0,1,0
group_6d46a213954ab91b5b22,1,0,1,0
group_6d47ed6029f95fec5319,1,0,1,0
group_6d492368b7fd072d0dc2,1,0,1,0
group_6d492cc1b4aceb8c7f23,1,0,1,0
group_6d495ea8cb5948fb7f6b,1,0,1,0
group_6d496dff7d0a8b72ffd8,1,0,1,0
group_6d499dbff9539a4d2593,1,0,1,0
group_6d4b2d5a03df884d0880,1,0,1,0
group_6d4c2da1187bfec44f11,1,0,1,0
group_6d4c3473ec6a1364378a,1,0,1,0
group_6d4d6780fd5f302dda6a,1,0,1,0
group_6d4e1c4e883fed9330e0,1,0,1,0
group_6d4ec25ae9755023a5c1,1,0,1,0
group_6d51a35ef01c52c3c624,1,0,1,0
group_6d5309132b043fb720b1,1,1,0,0
group_6d5337c33cedd28d0b06,1,0,1,0
group_6d539cc32aba35597752,1,0,1,0
group_6d55410c5f0c45cfe0d1,1,0,1,0
group_6d55b31d3f4631c82e5b,1,0,1,0
group_6d561755536b94cc980c,1,0,1,0
group_6d569b7fae4f43665cce,1,0,1,0
group_6d57a1821ea43cce54c8,1,1,0,0
group_6d585dcdad07d8acf9ec,1,0,1,0
group_6d5a5cf9aa93f734c395,1,0,1,0
group_6d5ad2117cc307416b4a,1,0,1,0
group_6d5bff6163c08097a820,1,0,1,0
group_6d5c4969ac3f08e035f5,1,0,1,0
group_6d5ed5f082847fd859b3,1,0,1,0
group_6d5ee8a6c564fdd63d2b,1,1,0,0
group_6d6079bc48f50eea897d,1,0,1,0
group_6d6300776cde33a8b60f,1,0,1,0
group_6d63a618a41277a13202,1,0,1,0
group_6d6585bc8a1a0371ed03,1,0,1,0
group_6d681712c1ebc061023b,1,0,1,0
group_6d68357531ea8c03507b,1,0,1,0
group_6d6a063045f26d0c1b20,1,0,1,0
group_6d6aaa0b9c54703263dd,1,0,1,0
group_6d6bb26a859cdfaebaa8,1,0,1,0
group_6d6c2a022c26ef1c5d88,1,0,1,0
group_6d6c744a2c96388379e1,1,0,1,0
group_6d6d15e5d11c8b70a5bb,1,0,1,0
group_6d6d69f7be2f0df916ed,1,0,1,0
group_6d6da273044a4848b136,1,0,1,0
group_6d6e202cd557edaa5af9,1,0,1,0
group_6d6e87cd81bb750d3fbe,1,0,0,1
group_6d6e9ca80e599904ad42,1,0,1,0
group_6d6f7090d6251d1785d6,1,0,1,0
group_6d6f7d4fd2a6204dc1d4,1,0,1,0
group_6d70538dc2ae4abc4cdb,1,0,1,0
group_6d70d5772f44dee8586c,1,0,1,0
group_6d71f44be9c6a776151d,1,0,1,0
group_6d72a904a4175184ba8a,1,0,1,0
group_6d72dfa3f5c644cf0be1,1,0,1,0
group_6d73c6475f5cc378e1d3,1,0,0,1
group_6d760df7111a7dd7455d,1,0,1,0
group_6d7625e2e750f467b16c,1,0,1,0
group_6d766cfb920943f3bbdf,1,0,1,0
group_6d7697a891ae6c3e98a3,1,0,1,0
group_6d773ddfc1f621b3a13e,1,0,1,0
group_6d7744a01a2333be77c8,1,0,1,0
group_6d782c5926c4cfce33de,1,0,1,0
group_6d788d8bb12539fcb3df,1,0,1,0
group_6d793e1441e904f9d5af,1,0,1,0
group_6d79d4574f6eaa1bfe9e,1,0,1,0
group_6d7c55149d620fd04467,1,0,1,0
group_6d7e01072191d6961bf9,1,0,1,0
group_6d7f2d0f00484dc8b54a,1,0,1,0
group_6d7f9884bdaa84513743,1,0,1,0
group_6d7fe2717c9c522ec4f8,1,0,1,0
group_6d812147bf14ac154040,1,0,1,0
group_6d8354cd7bebe3913eda,1,0,1,0
group_6d848adf21b2ce695925,1,0,1,0
group_6d84a27a37721386d4ee,1,0,1,0
