pair_id,en,uz,source,source_version,source_line,license,commercial_status,source_url,labse_score,llm_label,llm_confidence,llm_reason,ranking_score
fc7c70571a62160e7ad1,Collier & Catherine Calvert in The Heart of Maryland (1921),Collier & Catherine Calvert The Heart of Maryland filmida (1921),wikimedia,v20260327,811041,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9731877,correct,1.0,,0.9852532350000001
f1f6e95d0d0a0de9a760,"Tartokas is a village in Jonava district municipality, in Kaunas County, in central Lithuania.",Tartokas — Litvaning markaziy qismidagi Kaunas okrugidagi Jonava tumani munitsipalitetidagi qishloq.,wikimedia,v20260327,808158,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96291983,correct,1.0,,0.9796059065
539f1be09cfdf3d32db7,Meitetsu – Inuyama Line,Meitetsu - Inuyama liniyasi,wikimedia,v20260327,902408,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.957784,correct,1.0,,0.9767812
c7978a75e58f36f5b9cf,Kızılmezraa is a village in the İmranlı District of Sivas Province in Turkey.[1] It is populated by Kurds and had a population of 49 in 2023.[2][3],"Kızılmezraa — Turkiyaning Sivas viloyati İmranli tumaniga qarashli qishloq[1]. Aholisi kurdlar boʻlib, 2023-yilda 49 kishidan iborat edi[2][3].",wikimedia,v20260327,1344949,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96380126,correct,1.0,,0.980090693
46a1af6fcc753f604f7f,AFC Champions League (Official) Facebook Page. 15 November 2013.,AFC Champions League (Official) Facebook Page (15-noyabr 2013-yil).,wikimedia,v20260327,1121880,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96394074,correct,1.0,,0.9801674069999999
8c608114cb8f48e2fbe4,"Heather Butler (born November 7, 1993) is an American professional basketball player and coach.",Heather Butler (1993-yil 7-noyabrda tug'ilgan) - amerikalik professional basketbolchi va murabbiy.,wikimedia,v20260327,131204,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9804937,correct,1.0,,0.9892715350000001
72a95776033d07c36ff2,"Leppälampi (Finnish pronunciation: [ˈlepːæˌlɑmpi]; literally translated the ""alder pond"") is a village in Nurmijärvi municipality in Uusimaa, Finland.","Leppälampi (fincha talaffuzi: [ˈlepːæˌlɑmpi]; so'zma-so'z tarjima qilingan ""alder hovuzi"") - Finlandiyaning Uusimaa shahridagi Nurmijärvi munitsipalitetida joylashgan qishloq.",wikimedia,v20260327,817172,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96282095,correct,1.0,,0.9795515225
7c6f39e68c831b11b1b8,"In 2005, he left England and signed a contract in Azerbaijan with FK Baku.",2005-yilda Angliyani tark etdi va Ozarbayjonda FK Baku bilan shartnoma imzoladi.,wikimedia,v20260327,925973,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96818763,correct,1.0,,0.9825031965
14e2f7871420f63b6ef9,"Margalit Ruth Gyllenhaal[lower-alpha 1][1][2][3] (/ˈdʒɪlənhɔːl/;[4] born November 16, 1977), known as Maggie Gyllenhaal,[5] is an American actress and filmmaker.","Margalit Rut Gyllenhaal[lower-alpha 1][1][2][3] (/ˈ dʒ ɪ l ə n h ɔː l /[4], 1977-yil 16-noyabrda tug'ilgan), Meggi Gyllenhaal nomi bilan tanilgan[5] amerikalik aktrisa va kinorejissyor.",wikimedia,v20260327,644975,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.97045183,correct,1.0,,0.9837485065
35d22b8cd142b9dd97a8,"Paul: Yes, thanks.","Pol : Ha, rahmat.",wikimedia,v20260327,1009859,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9534117,correct,1.0,,0.9743764349999999
ee35bc659fa5edc361a6,Spreng[2] Synonyms Houttinia Neck.,Spreng[2] Sinonimlar Houttinia Neck.,wikimedia,v20260327,470780,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.98206043,correct,1.0,,0.9901332365
7297bc7987032a6c67c0,Uwe Rahn (born 21 May 1962) is a German former professional footballer who played as an attacking midfielder.,"Uwe Rahn (1962-yil 21-mayda tugʻilgan) — nemis sobiq professional futbolchisi, hujumkor yarim himoyachi sifatida to'p surgan.",wikimedia,v20260327,907543,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9631023,correct,1.0,,0.9797062650000001
9b44e2a90a87c5a1e4cb,Kırankışla is a village in the Sungurlu District of Çorum Province in Turkey.[1] Its population is 103 (2022).[2],Qirankishla — Turkiyaning Choʻrum viloyati Sungurlu tumaniga qarashli qishloq[1]. Aholisi 103 nafar (2022)[2].,wikimedia,v20260327,1036184,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9536476,correct,1.0,,0.9745061800000001
6fff2cfcf23c6f4a2c60,"She has won an Ananda Vikatan Cinema Award, a SIIMA Award, and a London Asian Film Festival award.","U Ananda Vikatan Cinema Award, SIIMA mukofoti va London Asian Film Festival mukofotini qo'lga kiritdi.",wikimedia,v20260327,136768,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9633872,correct,1.0,,0.97986296
26e4e806750c56596160,"In 2016, Cordeiro joined Kitchee as an assistant coach.",2016-yilda Cordeiro Kitcheega yordamchi murabbiy sifatida qo'shilgan.,wikimedia,v20260327,706956,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.95354235,correct,1.0,,0.9744482925
8b5da61c52233ca76eb0,"Mehmed III Giray (1584–1629, reigned 1623–1628) was a khan of the Crimean Khanate.","Mehmed III Giray (1584—1629, hukmronlik qilgan 1623—1628) — Qrim xonligi xoni .",wikimedia,v20260327,70393,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96094173,correct,1.0,,0.9785179515
326b1270933788312198,Eren Derdiyok (born 12 June 1988) is a Swiss professional footballer who plays as a striker.,"Eren Derdiyok (1988-yil 12-iyunda tug'ilgan) — Shveytsariyalik professional futbolchi, hujumchi sifatida oʻynaydi.",wikimedia,v20260327,1003960,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9596065,correct,1.0,,0.9777835750000001
2b7963a074a13e81b3e4,"Örencik is a neighbourhood in the municipality and district of Bozdoğan, Aydın Province, Turkey.[1] Its population is 407 (2022).[2]",Örencik – Turkiyaning Aydin viloyati Bozdoğan tumaniga qarashli mahalla[1]. Aholisi 407 nafar (2022)[2].,wikimedia,v20260327,1250927,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.95535094,correct,1.0,,0.9754430170000001
2553f3b61529db8341f0,"Retrieved 3 October 2008. ↑ Almantas 'Almis' Lauzadis. ""Lithuanian National Team All Players"".",Qaraldi: 3-oktabr 2008-yil. ↑ Almantas 'Almis' Lauzadis. „Lithuanian National Team All Players“.,wikimedia,v20260327,1075171,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.95980316,correct,1.0,,0.9778917380000001
54bf49de3bfbe3d9f318,"Anadolu Isuzu (officially Anadolu Isuzu Automotive Industry & Trading A.Ş.) is a joint venture company based in Istanbul, Turkey.",Anadolu Isuzu (rasmiy ravishda Anadolu Isuzu avtomobil sanoati va savdo aktsiyadorlik kompaniyasi)- Turkiyaning Istanbul shahrida joylashgan qo'shma korxona.,wikimedia,v20260327,5444,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9644316,correct,1.0,,0.9804373800000001
929aa9139f4e398d8a3a,"He began his amateur MMA career while in college, turned professional in 2011 and joined the World Series of Fighting (WSOF) in 2013, where he became Lightweight Champion.",U o'zining havaskor MMA karerasini kollejda o'qib yurganida boshlagan. 2011 yilda professionalga aylandi va 2013 yilda Butunjahon janglar seriyasiga (WSOF) qo'shildi va u yerda yengil vazn toifasida chempion bo'ldi.,wikimedia,v20260327,183063,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9681405,correct,1.0,,0.9824772749999999
235c810778a14d273e6e,The average annual temperature in Isesaki is 14.5 °C. The average annual rainfall is 1256 mm with September as the wettest month.,"Isesakida o'rtacha yillik harorat 14,5 °C ni tashkil etadi. Yillik oʻrtacha yogʻin miqdori 1256 mm bo'lib, sentyabr esa eng seryog'in oy hisoblanadi.",wikimedia,v20260327,685869,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.95644104,correct,1.0,,0.9760425720000001
5f7358d68eff8b154af0,Bondarenko gave birth to her second child in 2019.,Bondarenko ikkinchi farzandini 2019-yilda dunyoga keltirdi.,wikimedia,v20260327,519614,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9560678,correct,1.0,,0.9758372900000001
a9e2b1f50d95471aeb35,"Completed in 1857, the structure took the place of a two storey timber palace built during the reign of Mahmud I (1696–1754) by his Grand Vizier Divittar Mehmed Pasha, then successively used by Selim III (1761–1808) and Mahmud II (1785–1839).",1857-yilda qurib bitkazilgan. Ushbu inshoot Mahmud I davrida (1696–1754) uning vazirlari Divittor Mehmed posho tomonidan qurilgan va keyingi hukmdorlar Salim III (1761–1808) va Mahmud II (1785–1839) tomonidan ketma-ket foydalanilgan ikki qavatli yogʻoch saroy oʻrnini egalladi.,wikimedia,v20260327,67654,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9547514,correct,1.0,,0.97511327
b9bd4961b4d9df75a104,Until 1984 Orativ was a village.,1984-yilgacha Orativ qishloq edi.,wikimedia,v20260327,832544,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9579414,correct,1.0,,0.9768677700000001
7bf048f8457ae2aacd18,Bundesliga 5 0 0 0 — 5 0 Malmö FF 2020 Allsvenskan 3 0 0 0 0 0 3 0 2021 Allsvenskan 14 0 3 0 6 0 23 0 Total 17 0 3 0 6 0 26 0 Career total 104 5 18 2 10 0 132 7,Bundesliga 5 0 0 0 — 5 0 Malmö FF 2020 Allsvenskan 3 0 0 0 0 0 3 0 2021 Allsvenskan 14 0 3 0 6 0 23 0 Jami 17 0 3 0 6 0 26 0 Jami faoliyati 104 5 18 2 10 0 132 7,wikimedia,v20260327,685771,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9712302,correct,1.0,,0.98417661
57cf313dfd9431f58546,"1971 Sydney Outdoor, Australia Hard John Alexander Mal Anderson Alex Metreveli 6–7, 2–6, 6–3, 7–6, 7–6 Win 3.","1971 Sydney Outdoor, Australia Qattiq John Alexander Mal Anderson Alex Metreveli 6–7, 2–6, 6–3, 7–6, 7–6 G`alaba 3.",wikimedia,v20260327,197622,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9827695,correct,1.0,,0.990523225
c7f312fcdd9a898ffff1,"(December 12, 1912 – October 24, 1988) was an American professional boxer and a world boxing champion who fought under the name Henry Armstrong.",(1912-yil 12-dekabr - 1988-yil 24 oktyabr) amerikalik professional bokschi va HenryArmstrong nomi ostida jang qilgan boks bo'yicha jahon chempioni edi.,wikimedia,v20260327,312947,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9574494,correct,1.0,,0.97659717
4877de2f71e5438083e2,"Zeytinçukuru is a neighbourhood in the municipality and district of Mut, Mersin Province, Turkey.[1] Its population is 104 (2022).[2] It is situated to the west of Mut on the road to Ermenek.","Zeytinçukuru Turkiyaning Mersin viloyati Mut tumanida joylashgan mahalladir[1]. Aholisi 104 nafar (2022)[2]. Mutning g'arbiy tomonida, Ermenek yo'lida joylashgan.",wikimedia,v20260327,1304974,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.95699775,correct,1.0,,0.9763487625
337f0fddfdeb67b1cdde,"In 2012, Arfwedson starred in a television commercial for travel website Secret Escapes.",2012-yilda Arfwedson Secret Escapes sayohat vebsayti uchun televizion reklama roligida rol o'ynadi.,wikimedia,v20260327,202876,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.953151,correct,1.0,,0.97423305
ffa892acd533a5e95bc4,"Webber first appeared for the United States women's national soccer team on August 14, 1992 at the age of 21 in a game against Norway.",Webber birinchi marta 1992-yil 14-avgustda 21 yoshida Norvegiyaga qarshi o'yinda AQSh ayollar terma jamoasi safida maydonga tushgan.,wikimedia,v20260327,342124,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.95675284,correct,1.0,,0.9762140620000002
2a22495cb8e532148842,"Retrieved 24 March 2015. ↑ ""Bangladesh tea prices edge up on strong demand"".",Qaraldi: 24-mart 2015-yil. ↑ „Bangladesh tea prices edge up on strong demand“.,wikimedia,v20260327,1155330,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9545708,correct,1.0,,0.9750139400000002
b25502f8ad01bec73ffc,"Enos Edward ""Yakima"" Canutt (November 29, 1895 – May 24, 1986) was an American champion rodeo rider, actor, stuntman, and action director.","Enos Edward ""Yakima"" Canutt (1895-yil 29-noyabr - 1986-yil 24-may) - Amerika chempioni rodeo chavandozi, aktyor, kaskadyor va rejissyor.",wikimedia,v20260327,789502,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9592114,correct,1.0,,0.9775662700000001
fcec11edd1b997af4eff,"Heme oxygenase 1 (HMOX1, commonly HO-1) is a member of the heat shock protein (HSP) family identified as HSP32.","Geme oksigenaza 1 (HMOX1, odatda HO-1) HSP32 sifatida aniqlangan issiqlik zarbasi oqsili (HSP) oilasining aʼzosidir.",wikimedia,v20260327,216846,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9603132,correct,1.0,,0.97817226
13ce5ce627d95ecc85ec,Sarıbeyli is a village in the Çanakkale District of Çanakkale Province in Turkey.[1] Its population is 53 (2021).[2],Sarıbeyli — Turkiyaning Çanakkale viloyati Chanoqqalʼa tumaniga qarashli qishloq[1]. Aholisi 53 nafar (2021)[2].,wikimedia,v20260327,1062240,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9578764,correct,1.0,,0.97683202
117a5fdca3920e1c9327,His professional record is 39-7 (20 by KO).,Uning professional rekordi 39-7 (20 ta KO).,wikimedia,v20260327,314456,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9606512,correct,1.0,,0.97835816
72278bcfcb4daaecdf6d,Results of the 2011 Finnish parliamentary election in Pukkila:,Pukkila shahrida 2011 yil Finlyandiya parlamenti saylovlari natijalari:,wikimedia,v20260327,1034969,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9619083,correct,1.0,,0.9790495650000002
5f108fe4710b62bb6401,"Retrieved 10 July 2015. ↑ ""Interview with Alina Kashlinskaya"".","Qaraldi: 10-iyul 2015-yil. ↑ ""Interview with Alina Kashlinskaya"".",wikimedia,v20260327,325625,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96789646,correct,1.0,,0.9823430530000001
f72ebb68abb0af574d5b,"Nicks released her second solo album, The Wild Heart, on June 10, 1983.","Nicks o'zining ikkinchi yakkaxon albomi "" The Wild Heart"" ni 1983-yil 10 iyunda chiqardi.",wikimedia,v20260327,498758,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9567099,correct,1.0,,0.9761904450000001
2410db7b06e914daea53,"Mohammed Fadi Beko (Arabic: محمد فادي بيكو; born 6 May 1991), commonly known as Fadi Beko, is a Syrian footballer who plays for Samail SC in Oman First Division League.[1]","Muhammad Fadi Beko (1991-yil 6-mayda tug‘ilgan), odatda Fadi Beko nomi bilan tanilgan, suriyalik futbolchi, Ummon Birinchi ligasida Samail SC jamoasida o‘ynaydi. [1]",wikimedia,v20260327,277893,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.95393384,correct,1.0,,0.9746636120000001
ec8667c5b8e63c09fdb6,Year Team Event GP G A Pts PIM 1977 Canada WC 10 1 3 4 33 Senior totals 10 1 3 4 33,Yil Jamoa Tadbir GP G A Pts PIM 1977 Canada WC 10 1 3 4 33 Kattalar yig'indisi 10 1 3 4 33,wikimedia,v20260327,770124,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.95305896,correct,1.0,,0.974182428
8240789c7fcfa3127119,He was also a semifinalist at the Indonesia Masters Super 100 event in Bangka Belitung.,"Shuningdek, u Bangka Belitung shahrida bo‘lib o‘tgan Indonesia Masters Super 100 musobaqasining yarim finalchisi ham bo‘lgan.",wikimedia,v20260327,394603,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9650363,correct,1.0,,0.9807699650000001
13e5bf58b06c696782fd,"Translation of a paper entitled ""Die schizoiden Psychopathien im Kindesalter"" by Dr. G. E. Ssucharewa; scientific assistant, which appeared in 1926 in the Monatsschrift für Psychiatrie und Neurologie 60:235-261"".","Translation of a paper entitled ""Die schizoiden Psychopathien im Kindesalter"" by Dr. G. E. Ssucharewa; scientific assistant, which appeared in 1926 in the Monatsschrift für Psychiatrie und Neurologie 60:235-261"" (en).",wikimedia,v20260327,518384,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9951046,correct,1.0,,0.99730753
0a67a31fbd866160d7d7,Bobbarlanka is a village in Krishna district of the Indian state of Andhra Pradesh.,Bobbarlanka - Hindistonning Andxra Pradesh shtatida joylashgan Krishna tumanidagi qishloq hisoblanadi.,wikimedia,v20260327,1049992,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9606203,correct,1.0,,0.978341165
caa2d594c3dd0263bf4c,"In 2008, he moved to Cruzeiro, but returned to his former side Villa Nova on loan in the following year.","2008-yilda u Cruzeiro klubiga ko'chib o'tdi, ammo keyingi yili ijara asosida sobiq jamoasi Villa Nova klubiga qaytdi.",wikimedia,v20260327,225527,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96079415,correct,1.0,,0.9784367825
efa6ac0a9cda5fdecd1f,Łukasz Kaczmarek (born 29 June 1994) is a Polish professional volleyball player.,Lukasz Kaczmarek (1994-yil 29-iyunda tug'ilgan) - polshalik professional voleybolchi.,wikimedia,v20260327,813129,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9575408,correct,1.0,,0.97664744
7b5cd56b259b2d87a981,Other places,Boshqa joylar,wikimedia,v20260327,1270642,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9842226,correct,1.0,,0.9913224300000001
ab562ba61f36adfa4d45,"23 May 2012 Atatürk Olympic Stadium, Istanbul Sierra Leone 1–0 1–0 Friendly 17.","23-may, 2012 Atatürk Olympic Stadium, Istanbul Syerra Leone 1–0 1–0 O'rtoqlik o'yini 17.",wikimedia,v20260327,309897,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9638877,correct,1.0,,0.9801382350000001
3818832bf651b25853dd,"12 February 2002 Makario Stadium, Nicosia Cyprus 1–1 1–1 Friendly 7.","2002-yil 12-fevral Makario stadioni, Nikosiya Cyprus 1–1 1–1 O'rtoqlik uchrashuvi 7.",wikimedia,v20260327,571977,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.95962477,correct,1.0,,0.9777936235
065469425194f7adac29,"Retrieved 15 December 2017. ↑ ""Ceremonies: State visits"".",Qaraldi: 15-dekabr 2017-yil. ↑ „Ceremonies: State visits“.,wikimedia,v20260327,606583,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9723635,correct,1.0,,0.9847999250000001
6be34ae9c24a5bb042cd,"Sarah Elizabeth Rafanelli (born June 7, 1972) is an American retired soccer forward and former member of the United States women's national soccer team.",Sarah Elizabeth Rafanelli (1972-yil 7-iyunda tug'ilgan) - amerikalik nafaqadagi futbolchi va AQSh ayollar milliy futbol jamoasining sobiq a'zosi.,wikimedia,v20260327,370594,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9698725,correct,1.0,,0.9834298750000001
a35553c7b95242f63aa7,"– Sanhe, Hebei, China","– Sanhe, Hebei, Xitoy",wikimedia,v20260327,711905,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9839866,correct,1.0,,0.99119263
d36fe8413f4dc63c95fc,"Since 1973, it has been open to the public as Malta's National Museum of Natural History.",1973- yildan beri u Maltaning tabiiy tarix milliy muzeyi sifatida jamoatchilikka ochiq.,wikimedia,v20260327,710237,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.957837,correct,1.0,,0.97681035
7bbcc649493999d18284,"In 2002, Mkrtchian won the silver medal in the European Individual Women's Championship in Varna, Bulgaria, scoring 8½/11 points.",2002-yilda Mkrtchian Bolgariyaning Varna shahrida bo'lib o'tgan ayollar o'rtasidagi individual Yevropa chempionatida 8½/11 ball to'plagan holda kumush medalni qo'lga kiritgan.,wikimedia,v20260327,518052,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9704918,correct,1.0,,0.9837704900000002
864e79bf32e77af063b7,"Additional features included the XBRITE LCD, integrated Wireless Wide Area Network (WWAN) technology and Bluetooth technology.","Qo'shimcha funktsiyalar qatoriga XBRITE LCD, integratsiyalangan Wireless Wide Area Network (WWAN) texnologiyasi va Bluetooth texnologiyasi kiradi.",wikimedia,v20260327,687975,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96671194,correct,1.0,,0.9816915670000002
