pair_id,en,uz,en_sentence_id,uz_sentence_id,src_doc_id,tgt_doc_id,lang_pair,aligner_score,bicleaner_score,bifixer_score,dataset,dataset_revision,en_chars,uz_chars
hplt_00004732,A small black / white computer terminal can be found here.,A kichik qora / oq kompyuter terminali shu yerda topishingiz mumkin.,65.4,66.2,http___newbalance996zapatos.top_en_xbox-360-juksekoder_.xml,http___newbalance996zapatos.top_uz_xbox-360-juksekoder__1.xml,en-uz,0.6741999983787537,0.9399999976158142,0.9320999979972839,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,58,68
hplt_00004733,Did you know that many of your physical traits depend on your zodiac sign?,Sizning jismoniy xususiyatlaringiz ko'pligi burj belgisiga bog'liqligini bilasizmi?,50.1,31.1,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5345219969749451,0.9980000257492065,0.9696999788284302,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,74,83
hplt_00004734,"In a world where everyone is unsure of what they look like, it helps to know what your most attractive physical traits are.","Hamma tashqi ko'rinishiga amin bo'lmagan dunyoda, bu sizning eng jozibali jismoniy xususiyatlaringizni bilishga yordam beradi.",50.5,31.5,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5963580012321472,0.9990000128746033,0.9541000127792358,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,123,126
hplt_00004735,"In today's article, we're going to name your most attractive physical trait based on your zodiac sign.",Bugungi maqolada biz sizning burj belgisiga qarab eng jozibali jismoniy xususiyatlaringizni nomlaymiz.,51.3,32.3,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5849140286445618,0.9760000109672546,0.9614999890327454,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,102,102
hplt_00004736,"A human ram They may not have real horns, but their strong brows mimic this intense shape.","Odam qo'chqor Ular haqiqiy shoxlarga ega bo'lmasligi mumkin, ammo ularning kuchli qoshlari bu qizg'in shaklga taqlid qiladi.",52.3,33.3,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5839790105819702,1.0,0.9358999729156494,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,90,124
hplt_00004737,You have beautiful thick eyebrows that will captivate your admirers and that is your most attractive physical trait.,Sizning muxlislaringizni o'ziga jalb qiladigan go'zal qalin qoshlaringiz bor va bu sizning eng jozibali jismoniy xususiyatingizdir.,53.2,34.2,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.6069769859313965,1.0,0.9729999899864197,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,116,131
hplt_00004738,They are usually very careful and always take good care of their skin.,Ular odatda juda ehtiyot bo'lishadi va har doim terisini yaxshi parvarish qilishadi.,55.1,35.5,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,1.0,1.0,0.9449999928474426,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,70,84
hplt_00004739,They spread happiness and love wherever they go.,"Ular qaerga borsa, baxt va muhabbatni tarqatadilar.",58.2,38.3,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.7304649949073792,0.9440000057220459,0.9474999904632568,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,48,51
hplt_00004740,A twin smile is so perfect that they could be brand ambassadors for toothpaste manufacturers.,"Egizak tabassum shu qadar mukammalki, ular tish pastasi ishlab chiqaruvchilari uchun tovar elchilari bo'lishi mumkin.",59.1,39.2,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5230129957199097,0.9990000128746033,0.9589999914169312,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,93,117
hplt_00004741,"Cancer women shine more during their pregnancy and can look even prettier during this beautiful period Your intuition, which is in your stomach, is often very strong; you always try to keep him in top shape through regular exercise.",Saraton kasalligi bilan kasallangan ayollar homiladorlik paytida ko'proq porlaydilar va bu go'zal davrda yanada chiroyli ko'rinishga ega bo'lishadi Sizning oshqozoningizda bo'lgan sezgi ko'pincha juda kuchli; siz doimo uni doimiy jismoniy mashqlar orqali yuqori darajada saqlashga harakat qilasiz.,59.4,40.1,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5240619778633118,1.0,0.954800009727478,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,232,297
hplt_00004742,"Just like Leo, they were born to be in the spotlight.","Xuddi Leo singari, ular ham diqqat markazida bo'lish uchun tug'ilishgan.",60.3,41.1,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.7511399984359741,1.0,0.9211999773979187,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,53,72
hplt_00004743,"In fact, they go the extra mile to take care of their hair, to attract everyone.","Darhaqiqat, ular sochlarini parvarish qilish, barchani o'ziga jalb qilish uchun ko'proq milni bosib o'tishadi.",62.2,42.3,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.8093029856681824,1.0,0.9276000261306763,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,80,110
hplt_00004744,And we're not just talking about women.,Va biz nafaqat ayollar haqida gapiramiz.,63.2,43.3,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,1.0,0.9769999980926514,0.9361000061035156,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,39,40
hplt_00004745,"While others go to the gym or even get implants to get a bigger and higher butt, Virgos don't have to do anything about it because they are already blessed with a beautiful one.","Boshqalar sport zaliga boradigan yoki hatto kattaroq va balandroq dumba olish uchun implantlar oladigan bo'lsa, Virjinalar bu haqda hech narsa qilishlari shart emas, chunki ular allaqachon chiroyli sport bilan shug'ullanishgan.",64.2,44.3,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5627040266990662,1.0,0.9404000043869019,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,177,227
hplt_00004746,"Libra: Eyes are among the most notable things on a person's face, and Libra has the most beautiful of all the zodiac signs.","Tarozi: Ko'zlar odamning yuzidagi eng ko'zga ko'ringan narsalardan biri bo'lib, Tarozi burj belgilaridan eng go'zaliga ega.",65.1,45.2,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5789679884910583,1.0,0.916700005531311,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,123,123
hplt_00004747,They are so bright and warm that when you look at them you can see into their soul.,"Ular shunchalik yorug 'va iliqki, ularga qarasangiz, ularning qalbini ko'rishingiz mumkin.",65.3,46.1,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.6282809972763062,0.9380000233650208,0.9375,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,83,90
hplt_00004748,And if you just look into their eyes you can see that they are caring and loving people who are playful and cheerful at the same time.,"Va agar siz ularning ko'zlariga qarasangiz, ular bir vaqtning o'zida o'ynoqi va quvnoq bo'lgan g'amxo'r va mehribon odamlardir.",66.1,46.2,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.6206719875335693,1.0,0.9272000193595886,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,134,127
hplt_00004749,"There is no way that Libra can hide their feelings because if someone looks into their eyes, then you can see whether they are sad, disappointed or happy.","Tarozi o'z his-tuyg'ularini yashira olmaydi, chunki kimdir ularning ko'zlariga qarasa, ular qayg'uli, hafsalasi pir yoki baxtli ekanligini ko'rishlari mumkin.",66.2,46.3,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5278000235557556,1.0,0.9373000264167786,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,154,158
hplt_00004750,Their eyes reveal their secrets that they would not otherwise reveal.,"Ularning ko'zlari, aks holda oshkor qilmaydigan sirlarini ochib beradi.",66.3,47.1,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.6154569983482361,0.9959999918937683,0.957099974155426,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,69,71
hplt_00004751,"They stand by others without exception, no matter what happens.","Ular nima bo'lishidan qat'i nazar, istisnosiz boshqalarning yonida turishadi.",68.1,48.2,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5661929845809937,1.0,0.958899974822998,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,63,77
hplt_00004752,Facial features of those born under Scorpio are often strong and angular in shape.,Scorpio ostida tug'ilganlarning yuz xususiyatlari ko'pincha kuchli va burchak shaklida bo'ladi.,68.3,49.1,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5795549750328064,1.0,0.9520999789237976,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,82,95
hplt_00004753,"Sagittarius: Like Sagittarius holds the warrior symbol, those born under this sign often have the physique of a warrior.","Sagittarius: Sagittarius jangchi ramziga ega bo'lganidek, bu belgi ostida tug'ilganlar ko'pincha jangchining tanasiga ega.",69.3,50.1,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5814390182495117,1.0,0.9466999769210815,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,120,122
hplt_00004754,You are agile and taller than most of the others.,Siz boshqalarning ko'pchiligidan epchil va balandroqsiz.,70.1,50.2,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.8528029918670654,0.996999979019165,0.9467999935150146,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,49,56
hplt_00004755,A Sagittarius leg will further improve their overall physical appearance.,Yay oyoqlari ularning umumiy jismoniy ko'rinishini yanada yaxshilaydi.,71.1,51.3,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5641710162162781,1.0,0.9776999950408936,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,73,70
hplt_00004756,If you are a woman with this zodiac sign you will have no problem showing your legs when you go to the beach.,"Agar siz ushbu burj belgisi bo'lgan ayol bo'lsangiz, plyajga borishda oyoqlaringizni ko'rsatishda muammo bo'lmaydi.",71.2,51.4,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5367100238800049,1.0,0.9377999901771545,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,109,115
hplt_00004757,Capricorn: In the center of the face is the nose and it is one of those parts of the body that is very difficult to come by.,"Uloq: Yuzning markazida burun joylashgan bo'lib, u tananing juda qiyin qismlaridan biridir.",71.3,52.1,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5412909984588623,0.9959999918937683,0.9236000180244446,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,124,91
hplt_00004758,There are many celebrities many who have had surgery to change the shape of their nose.,Burun shaklini o'zgartirish uchun jarrohlik amaliyotini boshdan kechirgan ko'plab taniqli odamlar bor.,72.2,52.3,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.6558560132980347,1.0,0.9510999917984009,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,87,102
hplt_00004759,Others will try to capture every word that comes out of your mouth because they can't decide whether your lips or the way you speak are more attractive and engaging.,"Boshqalar sizning og'zingizdan chiqadigan har bir so'zni ushlashga harakat qilishadi, chunki ular sizning lablaringiz yoki nutqingiz yanada jozibali va jozibali ekanligiga qaror qila olmaydilar.",74.3,55.1,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.6129050254821777,1.0,0.9550999999046326,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,165,194
hplt_00004760,And physical interaction is one of the best ways to do love that you have for another person.,Jismoniy ta'sir o'tkazish - bu boshqa odamga bo'lgan muhabbatni qilishning eng yaxshi usullaridan biridir.,75.2,55.3,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5270540118217468,0.9990000128746033,0.9405999779701233,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,93,106
hplt_00004761,"To know what they are, watch this article titled '21 Types of Kisses That Will Make Your Love Life Better.'",Ularning nima ekanligini bilish uchun ushbu maqolani tomosha qiling: 'Sevgingizni hayotingizni yanada yaxshilaydigan 21 o'pish turi'.,76.3,57.1,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5075089931488037,0.9990000128746033,0.9232000112533569,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,107,133
hplt_00004762,"They love to run and they have the freedom to run, travel miles and serve humanity with their pretty feet.","Ular yugurishni yaxshi ko'radilar va ular chiroyli oyoqlari bilan chopish, kilometr yurish va insoniyatga xizmat qilish erkinligiga egadirlar.",77.1,57.3,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.5976250171661377,0.9940000176429749,0.9580000042915344,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,106,142
hplt_00004763,Time to think about how to improve the world and themselves.,Dunyoni va o'zlarini qanday yaxshilash haqida o'ylash vaqti keldi.,77.3,58.2,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.6949399709701538,1.0,0.948199987411499,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,60,66
hplt_00004764,"Because of their feet, they will have no problem wearing open-toed shoes.",Oyoqlari tufayli ular ochiq poyabzal kiyishda hech qanday muammo bo'lmaydi.,78.1,58.3,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.6597650051116943,0.9940000176429749,0.9466999769210815,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,73,75
hplt_00004765,"Zodiac signs not only tell you your most attractive traits, they also have the power to reveal many aspects of your life and your future.","Zodiak belgilari nafaqat sizning eng jozibali xususiyatlaringizni aytib beradi, balki ular sizning hayotingiz va kelajagingizning ko'p jihatlarini ochib berishga qodir.",78.2,59.1,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.7889909744262695,1.0,0.9610999822616577,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,137,168
hplt_00004766,Let us know in the comments section below!,Quyidagi izohlarda bizga xabar bering!,79.2,59.5,https___edu-helper.org_horoscope_what-is-zodiac-sign-7494.xml,https___uz.edu-helper.org_horoscope_what-does-it-mean-be-born-october-14-6751_1.xml,en-uz,0.8167650103569031,0.8159999847412109,0.9448999762535095,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,42,38
hplt_00004767,In Diophantine equations the solutions are required to be integers.,Chiziqli tenglamalar[tahrir],54.1,50.1,http___en.wikipedia.org_wiki_Equation_solving_2.xml,http___uz.wikipedia.org_wiki_Tenglama_1.xml,en-uz,0.7745969891548157,0.8180000185966492,1.021299958229065,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,67,28
hplt_00004768,The Oxygen is an electric scooter from the popular quad vehicle manufacturer Quadro Vehicles in Switzerland.,Oxygen L3e – bu Shveytsariyadagi mashhur Quadro Vehicles avtomobil ishlab chiqaruvchisi tomonidan ishlab chiqarilgan elektr scooter.,2.1,2.1,https___ca.e-scooter.co_quadro-vehicles-oxygen_.xml,https___uz.e-scooter.co_quadro-vehicles-oxygen-l3e__1.xml,en-uz,0.5144960284233093,0.8159999847412109,1.298699975013733,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,108,132
hplt_00004769,The scooter is available in any color and with a business print.,Scooter har qanday rangda va ish uchun bosma nashrida mavjud.,6.1,6.1,https___ca.e-scooter.co_quadro-vehicles-oxygen_.xml,https___uz.e-scooter.co_quadro-vehicles-oxygen-l3e__1.xml,en-uz,0.588392972946167,0.9639999866485596,0.9373999834060669,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,64,61
hplt_00004770,This disease can even trigger anemia due to minor bleeding.,Ushbu kasallik hatto mayda qon ketish tufayli kamqonlikni keltirib chiqarishi mumkin.,7.2,7.2,https___gh.dualjuridik.org_71-scurvy.html.xml,https___uz.dualjuridik.org_71-scurvy.html_1.xml,en-uz,0.5505509972572327,0.9589999914169312,0.9587000012397766,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,59,85
hplt_00004771,Other information about the disease,Kasallik haqida boshqa ma'lumotlar,8.1,8.1,https___gh.dualjuridik.org_71-scurvy.html.xml,https___uz.dualjuridik.org_71-scurvy.html_1.xml,en-uz,1.0,1.0,0.9728999733924866,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,35,34
hplt_00004772,"Vitamin C deficiency is also known to affect connective tissue, which, besides being richly vascularized, acts as a support to the walls of blood vessels, bone, dentin, cartilage, etc.","S vitamini etishmovchiligi biriktiruvchi to'qimalarga ham ta'sir ko'rsatishi ma'lum, ular qon tomirlari bilan bir qatorda qon tomirlari, suyak, dentin, xaftaga va boshqalarning devorlariga ham yordam beradi.",9.1,9.1,https___gh.dualjuridik.org_71-scurvy.html.xml,https___uz.dualjuridik.org_71-scurvy.html_1.xml,en-uz,0.5003569722175598,1.0,0.9408000111579895,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,184,207
hplt_00004773,"As a result, sailors ran out of vitamin C and were eventually affected by scurvy, and many of them could not resist and eventually died.","Natijada, dengizchilar C vitaminidan mahrum bo'lishdi va oxir-oqibat qashshoqlikka duch kelishdi va ularning ko'plari qarshilik ko'rsata olishmadi va natijada vafot etishdi.",11.2,11.2,https___gh.dualjuridik.org_71-scurvy.html.xml,https___uz.dualjuridik.org_71-scurvy.html_1.xml,en-uz,0.5257899761199951,1.0,0.942300021648407,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,136,173
hplt_00004774,PLEASE NOTE: The information on this page is only a source for research and school work.,DIQQAT DIQQAT: Ushbu sahifadagi ma'lumotlar ilmiy izlanishlar va maktab ishlari uchun manba hisoblanadi.,13.1,13.1,https___gh.dualjuridik.org_71-scurvy.html.xml,https___uz.dualjuridik.org_71-scurvy.html_1.xml,en-uz,0.765612006187439,0.9959999918937683,0.9103999733924866,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,88,104
hplt_00004775,Instantly you see how easy it would be to apply a paint job and turn it into a perfect Victorian home for your little bird.,Bir zumda siz bo'yoq ishini qo'llash va uni kichkina qushingiz uchun mukammal Viktoriya uyiga aylantirish qanchalik oson bo'lishini ko'rasiz.,3.3,3.3,https___bz.dukesteamchallenge.org_general_.xml,https___uz.dukesteamchallenge.org_general__1.xml,en-uz,0.5927590131759644,0.9990000128746033,0.9435999989509583,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,123,141
hplt_00004776,Here are 10 things you should know before you bring one home.,Mana bitta narsani uyga olib kelishdan oldin bilishingiz kerak bo'lgan 10 ta narsa.,4.2,6.2,https___bz.dukesteamchallenge.org_general_.xml,https___uz.dukesteamchallenge.org_general__1.xml,en-uz,0.6954060196876526,0.9990000128746033,0.9165999889373779,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,61,83
hplt_00004777,"Laws about keeping these animals as pets vary, depending on where you live.",Ushbu hayvonlarni uy hayvonlari sifatida saqlash to'g'risidagi qonunlar qaerda yashashingizga qarab farq qiladi.,4.4,6.4,https___bz.dukesteamchallenge.org_general_.xml,https___uz.dukesteamchallenge.org_general__1.xml,en-uz,0.6288700103759766,1.0,0.9574000239372253,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,75,112
hplt_00004778,"Since they are so popular, it is important to know how to care for these special herbivores properly to ensure that they live as long and as well as possible.","Ular juda mashhur bo'lganligi sababli, ushbu maxsus o't o'simliklarini iloji boricha uzoq va uzoq umr ko'rishlari uchun ularga qanday g'amxo'rlik qilish kerakligini bilish juda muhimdir.",10.3,8.3,https___bz.dukesteamchallenge.org_general_.xml,https___uz.dukesteamchallenge.org_general__1.xml,en-uz,0.7593550086021423,1.0,0.9427000284194946,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,158,186
hplt_00004779,"They are called sliders because they slide from their basking sites, where they enjoy the sun, to the coolness and safety of the water.","Ular slayderlar deb ataladi, chunki ular o'zlarining suv quyadigan joylaridan quyoshdan zavqlanib, suvning salqinligi va xavfsizligiga suzadilar.",12.2,9.2,https___bz.dukesteamchallenge.org_general_.xml,https___uz.dukesteamchallenge.org_general__1.xml,en-uz,0.6954169869422913,1.0,0.953499972820282,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,135,145
hplt_00004780,"Does your beloved reptile repay your love and devotion by treating your hand like a thick, juicy hamburger?","Sevimli sudralib yuruvchi sizning qo'lingizni qalin, suvli gamburger kabi muomala qilib, sizning sevgingiz va sadoqatingizni to'laydimi?",13.1,10.1,https___bz.dukesteamchallenge.org_general_.xml,https___uz.dukesteamchallenge.org_general__1.xml,en-uz,0.5498480200767517,0.996999979019165,0.9617000222206116,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,107,136
hplt_00004781,"Reptiles can make great pets, but some of them are more likely to bite than others.","Sudralib yuruvchilar ajoyib uy hayvonlarini yasashlari mumkin, ammo ularning ba'zilari boshqalarga qaraganda ko'proq tishlashga moyil.",13.3,10.3,https___bz.dukesteamchallenge.org_general_.xml,https___uz.dukesteamchallenge.org_general__1.xml,en-uz,0.6061220169067383,1.0,0.9545000195503235,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,83,134
hplt_00004782,"They are not domesticated like dogs and cats, mammals that have lived in harmony with humans for thousands of years.",Ular ming yillar davomida odamlar bilan uyg'unlikda yashab kelgan itlar va mushuklar kabi sut emizuvchilar emas.,13.5,10.5,https___bz.dukesteamchallenge.org_general_.xml,https___uz.dukesteamchallenge.org_general__1.xml,en-uz,0.7635899782180786,1.0,0.9470000267028809,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,116,112
hplt_00004783,"But with so many shapes and varieties, which one is right for you?","Ammo juda ko'p shakl va navlar bilan, qaysi biri sizga mos keladi?",15.2,12.2,https___bz.dukesteamchallenge.org_general_.xml,https___uz.dukesteamchallenge.org_general__1.xml,en-uz,0.7539560198783875,0.9990000128746033,0.9189000129699707,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,66,66
hplt_00004784,"The amount of chlorine in tap water may fluctuate, but it is usually between 0.","Musluk suvidagi xlor miqdori o'zgarishi mumkin, ammo odatda 0 ga teng.",17.3,13.3,https___bz.dukesteamchallenge.org_general_.xml,https___uz.dukesteamchallenge.org_general__1.xml,en-uz,0.6183469891548157,0.9990000128746033,0.9265999794006348,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,79,70
hplt_00004785,"Friends Ivy Ellis (IE) of Berkeley, CA and Kerry Castillo (KC) and Melinda Elmer (ME) of Long Beach, CA have had nearly 40 rats as pets over the years.","Berklining do'stlari Ivi Ellis (IE) va Kerri Kastilo (KC) va Long Beach, Kaliforniya shtatidagi Melinda Elmer (ME) yillar davomida 40 ga yaqin kalamushlarga ega bo'lishdi.",18.4,14.4,https___bz.dukesteamchallenge.org_general_.xml,https___uz.dukesteamchallenge.org_general__1.xml,en-uz,0.6148980259895325,1.0,0.8619999885559082,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,151,171
hplt_00004786,"California, Hawaii and New York City are the major battlefields in the war against keeping ferrets as pets.","Kaliforniya, Gavayi va Nyu-York shahri uy hayvonlari kabi parrandalarni saqlashga qarshi urushdagi asosiy kurash maydonlaridir.",19.1,17.1,https___bz.dukesteamchallenge.org_general_.xml,https___uz.dukesteamchallenge.org_general__1.xml,en-uz,0.5690940022468567,0.9800000190734863,0.9484999775886536,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,107,127
