eval_id,benchmark,pair_id,src_lang,tgt_lang,source,reference,model_name,prediction,total_seconds,generated_tokens,has_repetition,hit_max_tokens,raw_prediction,finish_reason,source_has_numbers,numbers_preserved,format_prefix,reference_length_ratio,abnormal_length,sentence_chrf2
uz-ru-0540,flores_devtest,540,uz,ru,"Tibet buddizmi Budda ta'limotlariga asoslanadi, lekin muhabbatning mahayana yo'li bilan va hind yogasining ko'plab uslublari bilan kengaytirilgan.","Тибетский буддизм основан на учениях Будды, но был дополнен махаянским путем любви и множеством техник индийской йоги.",qwen3_4b_q8,"Буддизм Тибета основывается на учениях Будды, но расширяется благодарностью махайани и различными школами индийского йоги.",0.7308530999580398,48,False,False,"Буддизм Тибета основывается на учениях Будды, но расширяется благодарностью махайани и различными школами индийского йоги.",stop,False,True,False,1.0338983050847457,False,38.61388296022869
uz-en-0742,flores_devtest,742,uz,en,"Ikki minoraning balandligi 83 metrga yetadi, u uzunligi 378 metr hamda kengligi 3,5 m bo'lgan ikkita yo'lakchaga ega.","The two towers rise to a height of 83 meters, it's 378 meters long and it has two lanes of 3.50 m wide.",qwen3_4b_q8,"The height of two minors is 83 meters, with a length of 378 meters and a width of 3.5 m.",0.5393468000693247,35,False,False,"The height of two minors is 83 meters, with a length of 378 meters and a width of 3.5 m.",stop,True,True,False,0.8543689320388349,False,38.672576035533474
uz-en-0502,flores_devtest,502,uz,en,"Submadaniyat a'zolari ko'pincha o'z a'zoliklarini modalar, xulq-atvor va jargonlarni o'z ichiga olgan uslubdan o'ziga xos va ramziy foydalanish orqali namoyon etadilar.","Members of a subculture often signal their membership through a distinctive and symbolic use of style, which includes fashions, mannerisms, and argot.",qwen3_4b_q8,"Subdistrict members often express their individuality through the use of styles that include their own members, modals, colloquialisms, and jargon, and they demonstrate this through the use of symbolic language.",0.704226000001654,47,False,False,"Subdistrict members often express their individuality through the use of styles that include their own members, modals, colloquialisms, and jargon, and they demonstrate this through the use of symbolic language.",stop,False,True,False,1.4066666666666667,False,39.00853587053775
en-uz-0631,flores_devtest,631,en,uz,Vatican City's population is around 800. It is the smallest independent country in the world and the country with the lowest population.,Vatikan shahri aholisi 800 kishi atrofida. U dunyodagi eng kichik mustaqil davlat va eng kam aholiga ega mamlakatdir.,qwen3_4b_q8,Vatican shahri 800 kishini tashkil etadi. Bu dunyoning eng kichik xavfli mamlakati va eng kichik aholi sahobati bo'lgan mamlakat.,2.03171469992958,115,False,False,Vatican shahri 800 kishini tashkil etadi. Bu dunyoning eng kichik xavfli mamlakati va eng kichik aholi sahobati bo'lgan mamlakat.,stop,True,True,False,1.1025641025641026,False,39.17353972952287
uz-en-0512,flores_devtest,512,uz,en,"Bolalar e'tiborsizlikdan tortib, zo'ravonlik va hatto tovlamachilikka qadar turli sabablarga ko'ra homiylik parvarishiga topshiriladi.","Children are placed in Foster Care for a wide variety of reasons that range from neglect, to abuse, and even to extortion.",qwen3_4b_q8,"Children are sent to orphanages for various reasons, including neglect, abuse, and even abandonment.",0.39230740000493824,24,False,False,"Children are sent to orphanages for various reasons, including neglect, abuse, and even abandonment.",stop,False,True,False,0.819672131147541,False,39.341482353806875
uz-en-0397,flores_devtest,397,uz,en,"Kan'on yerlarida keng o'rmonlar yo'q edi, shu sababdan yog'och nihoyatda qimmat edi.","There were no large forests in the land of Canaan, so wood was extremely expensive.",qwen3_4b_q8,"In canonical places, there were no large forests, so leather was ultimately valuable.",0.3142316999146715,21,False,False,"In canonical places, there were no large forests, so leather was ultimately valuable.",stop,False,True,False,1.0240963855421688,False,39.47583156930005
uz-ru-0742,flores_devtest,742,uz,ru,"Ikki minoraning balandligi 83 metrga yetadi, u uzunligi 378 metr hamda kengligi 3,5 m bo'lgan ikkita yo'lakchaga ega.","Эти две башни достигают 83 метра в высоту, а сам мост 378 метров в длину и имеет две полосы движения шириной 3,5 метра.",qwen3_4b_q8,"Высота двух миноров достигает 83 метра, у них есть два пути длиной 378 метров и шириной 3,5 метра.",0.6860116999596357,45,False,False,"Высота двух миноров достигает 83 метра, у них есть два пути длиной 378 метров и шириной 3,5 метра.",stop,True,True,False,0.8235294117647058,False,39.982627750305404
uz-en-0091,flores_devtest,91,uz,en,"Olimlar qora materiya boshqa qora materiyaga xuddi odatiy materiya ta'sir qilgani kabi ta'sir ko'rsatadi, degan xulosaga kelishdi.",The scientists were able to conclude that the dark matter affect other dark matter in the same way regular matter does.,qwen3_4b_q8,Ancient people concluded that dark matter exerts an effect similar to ordinary matter on other dark matter.,0.401754799997434,25,False,False,Ancient people concluded that dark matter exerts an effect similar to ordinary matter on other dark matter.,stop,False,True,False,0.8991596638655462,False,40.23053060886457
zh-uz-0631,flores_devtest,631,zh,uz,梵蒂冈城的人口大约有 800 人。它是世界上最小的独立国家，也是人口最少的国家。,Vatikan shahri aholisi 800 kishi atrofida. U dunyodagi eng kichik mustaqil davlat va eng kam aholiga ega mamlakatdir.,qwen3_4b_q8,Vatikan shahri 800 kishidan tashkil topgan. Bu dunyoning eng kichik xavfli mamlakati va eng azo kishilardan tashkil topgan mamlakat.,0.8775389000074938,59,False,False,Vatikan shahri 800 kishidan tashkil topgan. Bu dunyoning eng kichik xavfli mamlakati va eng azo kishilardan tashkil topgan mamlakat.,stop,True,True,False,1.1282051282051282,False,40.26800574298723
uz-en-0195,flores_devtest,195,uz,en,Fotosuratchi Ronald Reygan nomidagi UCLA Tibbiyot Markaziga yetkazilgan va keyinchalik u yerda vafot etgan.,"The photographer was transported to Ronald Reagan UCLA Medical Center, where he subsequently died.",qwen3_4b_q8,Sent to the UCLA Medical Center named Ronald Reagan and later died there.,0.31396200007293373,19,False,False,Sent to the UCLA Medical Center named Ronald Reagan and later died there.,stop,False,True,False,0.7448979591836735,False,40.29466979687717
uz-ru-0823,flores_devtest,823,uz,ru,Sayyohlar o'z mintaqalarida noma'lum bo'lgan hayvon parazitlariga duch kelishlari mumkin.,"Путешественники могут встретиться с животными-вредителями, которых они не видели в своих родных краях.",qwen3_4b_q8,Путешественники могут столкнуться с неизвестными животными паразитами в своих регионах.,0.4937472000019625,32,False,False,Путешественники могут столкнуться с неизвестными животными паразитами в своих регионах.,stop,False,True,False,0.8529411764705882,False,40.303768675329614
ru-uz-0277,flores_devtest,277,ru,uz,Полиция штата Мадхья-Прадеш вернула украденные ноутбук и мобильный телефон.,Madxya-Pradesh politsiyasi o'g'irlangan noutbuk hamda mobil telefonni qaytardi.,qwen3_4b_q8,Politsiya sh tarixi Madhya-Pradesh qaytarilgan notubuk va mobil telefon.,0.4634910000022501,30,False,False,Politsiya sh tarixi Madhya-Pradesh qaytarilgan notubuk va mobil telefon.,stop,False,True,False,0.9113924050632911,False,40.31451917236075
zh-uz-0857,flores_devtest,857,zh,uz,欧洲是片面积相对较小但有着许多独立国家的大陆。在通常情况下，穿越多个国家旅行意味着必须多次经历签证申请和护照检查。,"Yevropa nisbatan kichik, biroq ko'plab mustaqil davlatlarga ega bo'lgan qit'adir. Odatiy sharoitlarda bir nechta mamlakatlar bo'ylab sayohat qilish bir necha marta vizaga ariza topshirish va pasport nazoratidan o'tish kerakligini anglatadi.",qwen3_4b_q8,"Eurasia, yaxlitlarga nisbatan kichik yuzlarda bo'lgani bilan, ko'pincha o'z xavfli mamlakatlardan iborat. Umumiy holda, bir nechta mamlakatlarni o'tish, vizalarni o'zgartirish va pasport tekshirishni ko'plab marta amalga oshirishni tashkil qiladi.",1.998941499972716,113,False,False,"Eurasia, yaxlitlarga nisbatan kichik yuzlarda bo'lgani bilan, ko'pincha o'z xavfli mamlakatlardan iborat. Umumiy holda, bir nechta mamlakatlarni o'tish, vizalarni o'zgartirish va pasport tekshirishni ko'plab marta amalga oshirishni tashkil qiladi.",stop,False,True,False,1.0291666666666666,False,40.37897137021437
zh-uz-0418,flores_devtest,418,zh,uz,意大利国家足球队和德国国家足球队都是世界上第二成功的球队，在 2006 年拿下了足球世界杯冠军。,"Italiya milliy futbol jamoasi Germaniya milliy futbol jamoasi qatori dunyodagi eng muvaffaqiyatli ikkinchi jamoa bo'lib, 2006-yilda FIFA Jahon chempionatida g'olib chiqqan.",qwen3_4b_q8,"Italiya milliy futbol qo'ng'iroq qo'shiqlari va Germaniya milliy futbol qo'ng'iroq qo'shiqlari dunyoning ikkinchi ko'p marta yuz beruvchi komandalar, 2006-yil da futbol dunyoviy kubogini qo'llab-quvvatlagan.",1.3642705000238493,93,False,False,"Italiya milliy futbol qo'ng'iroq qo'shiqlari va Germaniya milliy futbol qo'ng'iroq qo'shiqlari dunyoning ikkinchi ko'p marta yuz beruvchi komandalar, 2006-yil da futbol dunyoviy kubogini qo'llab-quvvatlagan.",stop,True,True,False,1.2034883720930232,False,40.43062958550736
zh-uz-0831,flores_devtest,831,zh,uz,不过，令人奇怪的是，这里的手机服务比沿途的许多其他路线（例如宾夕法尼亚州荒原）要强得多。,"Qizig'i shuki, bu yerda mobil telefon xizmati, boshqa ko'p yo'nalishlarga qaraganda, masalan, Pensilvaniya Uayldzdan ko'ra ancha kuchliroq.",qwen3_4b_q8,"Biroq, o'zgaruvchi bo'lgan holda, bu yerda telefon xizmati yengilaydigan ko'pincha yo'llar (masalan, Pensilvaniya oqimalari)ga nisbatan katta bo'ldi.",1.2408753000199795,69,False,False,"Biroq, o'zgaruvchi bo'lgan holda, bu yerda telefon xizmati yengilaydigan ko'pincha yo'llar (masalan, Pensilvaniya oqimalari)ga nisbatan katta bo'ldi.",stop,False,True,False,1.0719424460431655,False,40.523601511536825
uz-en-0225,flores_devtest,225,uz,en,Rok guruhi AQSH va Kanadada 16-sentyabrga qadar gastrol safarida bo'lishi kerak edi.,The rock band was due to tour the United States and Canada until September 16.,qwen3_4b_q8,The group must be on a gastronomic tour until September 16th in the USA and Canada.,0.408379300031811,26,False,False,The group must be on a gastronomic tour until September 16th in the USA and Canada.,stop,True,True,False,1.064102564102564,False,40.94593016633266
uz-en-0423,flores_devtest,423,uz,en,"Tayvanning boshlanishi 15-asrga borib taqaladi, bunda o'tib ketayotgan yevropalik dengizchilar orol nomini Ilha Formosa yoki go'zal orol deb yozib qoldirishadi.","Taiwan beginning start way back in 15th century where European sailors passing by record the island’s name as Ilha Formosa, or beautiful island.",qwen3_4b_q8,"The beginning of the Tayvan is delayed until the 15th century, during which the European ships passing through will refer to the strait as Ilha Formosa or the beautiful strait.",0.6895160999847576,45,False,False,"The beginning of the Tayvan is delayed until the 15th century, during which the European ships passing through will refer to the strait as Ilha Formosa or the beautiful strait.",stop,True,True,False,1.2222222222222223,False,41.373868316715615
zh-uz-0636,flores_devtest,636,zh,uz,哲学家亚里士多德提出一种理论，即任何事物都是由土、水、空气和火四种元素中的一种或多种组成的。,"Faylasuf Aristotel barcha narsa to'rt unsurning bir yoki bir nechtasi aralashmasidan tashkil topgan degan nazariyani ilgari surgan. Ularni tuproq, suv, havo va olov ekanligini aytib o'tgan.",qwen3_4b_q8,"Filozof Aristotel uchun barcha narsalar to'rt elementdan biri yoki bir nechta elementlardan tashkil topganligini teoriyasini tashkil qildi: quruq, suv, havo va yugurish.",1.0198148000054061,69,False,False,"Filozof Aristotel uchun barcha narsalar to'rt elementdan biri yoki bir nechta elementlardan tashkil topganligini teoriyasini tashkil qildi: quruq, suv, havo va yugurish.",stop,False,True,False,0.8941798941798942,False,41.71462120389691
en-uz-0277,flores_devtest,277,en,uz,The Madhya Pradesh Police recovered the stolen laptop and mobile phone.,Madxya-Pradesh politsiyasi o'g'irlangan noutbuk hamda mobil telefonni qaytardi.,qwen3_4b_q8,Madhya Pradesh polisi kutilgan laptop va mobil telefonni qaytarib olgan.,0.4895138000138104,26,False,False,Madhya Pradesh polisi kutilgan laptop va mobil telefonni qaytarib olgan.,stop,False,True,False,0.9113924050632911,False,42.020264303245455
en-uz-0636,flores_devtest,636,en,uz,"Aristotle, a philosopher, theorised that everything is made up of a mixture of one or more of four elements. They were earth, water, air, and fire.","Faylasuf Aristotel barcha narsa to'rt unsurning bir yoki bir nechtasi aralashmasidan tashkil topgan degan nazariyani ilgari surgan. Ularni tuproq, suv, havo va olov ekanligini aytib o'tgan.",qwen3_4b_q8,"Aristotel, filozof, barcha narsa uchtinchi elementlardan bir yoki bir nechta tashkil topganligini o'ylagan. Ular: qo'shing, suv, havo va yug'ish.",1.05056790006347,65,False,False,"Aristotel, filozof, barcha narsa uchtinchi elementlardan bir yoki bir nechta tashkil topganligini o'ylagan. Ular: qo'shing, suv, havo va yug'ish.",stop,False,True,False,0.7671957671957672,False,42.32075179069266
en-uz-0787,flores_devtest,787,en,uz,"Saltwater Crocodiles do not actively live in the ocean, their primary habitat is in river estuaries north from Rockhampton.","Sho'r suv timsohlari okeanda ko'p uchramaydi, ularning asosiy yashash joyi Rokxemptondan shimolda joylashgan daryolarning quyilish joylaridir.",qwen3_4b_q8,"Toshturish qo'shiqchilari okean da aktiv ravishda hayot qilmaydi, ularning asosiy yashash joyi Rockhampton dan katta rivier estuariyalarida yashash joyi.",0.9723401999799535,64,False,False,"Toshturish qo'shiqchilari okean da aktiv ravishda hayot qilmaydi, ularning asosiy yashash joyi Rockhampton dan katta rivier estuariyalarida yashash joyi.",stop,False,True,False,1.0774647887323943,False,42.69309637458723
en-uz-0768,flores_devtest,768,en,uz,"Apia is the capital of Samoa. The town is on the island of Upolu and has a population of just under 40,000.",Apia Samoaning poytaxtidir. Shahar Upolu orolida va 40 000 nafardan kamroq aholiga ega.,qwen3_4b_q8,"Apia Samoaning poytaxti. Shahar Upolu kichik kishilari bo'lib, 40,000 kishidan katta.",0.7177469000453129,45,False,False,"Apia Samoaning poytaxti. Shahar Upolu kichik kishilari bo'lib, 40,000 kishidan katta.",stop,True,True,False,0.9770114942528736,False,43.425891488383535
uz-ru-0552,flores_devtest,552,uz,ru,"Shu bilan birga Nemis dengiz floti, asosan, dengizosti qayiqlaridan foydalanib, ushbu transport harakatini to'xtatishga urinayotgandi.","В это же время немецкий военно-морской флот, используя в основном свои подводные лодки, пытался остановить это движение.",qwen3_4b_q8,"Кроме того, немецкий флот, в основном используя корабли, пытался остановить этот транспорт.",0.569195199990645,37,False,False,"Кроме того, немецкий флот, в основном используя корабли, пытался остановить этот транспорт.",stop,False,True,False,0.7583333333333333,False,43.73901279322499
uz-en-0447,flores_devtest,447,uz,en,Birinchi jahon urushi vaqtida urush dahshatlari va vahshiyliklarini ko'rgan xalqlar kelajakda shu kabi holatlarning oldini olishni istaganlar.,"After seeing the horrors and atrocities of war during World War I, nations desired to avoid such a situation again in the future.",qwen3_4b_q8,People who witnessed the horrors and brutality of the First World War desired to prevent such situations in the future.,0.403470000019297,26,False,False,People who witnessed the horrors and brutality of the First World War desired to prevent such situations in the future.,stop,False,True,False,0.9224806201550387,False,44.4881665188685
ru-uz-0636,flores_devtest,636,ru,uz,"Философ Аристотель считал, что всё состоит из смеси одного или нескольких из четырёх элементов. Это были земля, вода, воздух и огонь.","Faylasuf Aristotel barcha narsa to'rt unsurning bir yoki bir nechtasi aralashmasidan tashkil topgan degan nazariyani ilgari surgan. Ularni tuproq, suv, havo va olov ekanligini aytib o'tgan.",qwen3_4b_q8,"Filozof Aristotel yaxshi qilgan, kerakli barcha narsa to'rt elementdan bir yoki bir nechta kombinatsiyasidan tashkil topgan. Bu to'rt element zemlya, suv, havo va o'zg'och.",1.0729369999608025,73,False,False,"Filozof Aristotel yaxshi qilgan, kerakli barcha narsa to'rt elementdan bir yoki bir nechta kombinatsiyasidan tashkil topgan. Bu to'rt element zemlya, suv, havo va o'zg'och.",stop,False,True,False,0.91005291005291,False,45.12677993246801
zh-uz-0676,flores_devtest,676,zh,uz,新技术的兴起让我们能够看到和研究大脑的结构和工作过程，这些是以前从未见过的。,Yangi texnologiyalarning rivojlanishi bizga oldin hech qachon kuzatilmagan miyaning tuzilishi hamda ishlash jarayonini ko'rish va tadqiq etish imkon yaratdi.,qwen3_4b_q8,"Yangi texnologiyalarning shakllanishi bizga uchrashgan va ishlagan qonunlarni ko'rish va tadqiq qilish imkonini berdi, bu biror qanday qilishga imkon beradi.",0.9914272999158129,66,False,False,"Yangi texnologiyalarning shakllanishi bizga uchrashgan va ishlagan qonunlarni ko'rish va tadqiq qilish imkonini berdi, bu biror qanday qilishga imkon beradi.",stop,False,True,False,1.0,False,45.37748697871334
uz-ru-0913,flores_devtest,913,uz,ru,Akademik ta'tilni rejalashtirayotganlar orasida tobora ommalashib borayotgan tanlov – sayohat hamda o'rganishdir.,"Вариант, становящийся всё более популярным для тех, кто планирует взять академический год, это путешествовать и учиться.",qwen3_4b_q8,"Выбор, который становится все более популярным среди тех, кто планирует академический отпуск, — это поездка и обучение.",0.5701928000198677,38,False,False,"Выбор, который становится все более популярным среди тех, кто планирует академический отпуск, — это поездка и обучение.",stop,False,True,False,0.9916666666666667,False,45.46561983872283
uz-ru-0761,flores_devtest,761,uz,ru,"Qish chalg'itadigan sovuq bo'lishi mumkin: haroratlar kamdan-ham hollarda muzlash nuqtasidan pastga tushadi, biroq shamol va namlik birlashgan holda termometr ko'rsatganiga qaraganda sovuqroqdek tuyulishi mumkin.","Зима может быть обманчиво холодной: температура редко опускается ниже нуля, но сочетание ветра и влажности воздуха создает ощущение более холодной погоды в сравнении с тем, что показывает термометр.",qwen3_4b_q8,"Зимой может быть холодно: температура в некоторых случаях может быть ниже точки замерзания, но при этом ветер и влажность могут создавать ощущение более холодно, чем показывает термометр.",0.945351600064896,62,False,False,"Зимой может быть холодно: температура в некоторых случаях может быть ниже точки замерзания, но при этом ветер и влажность могут создавать ощущение более холодно, чем показывает термометр.",stop,False,True,False,0.9444444444444444,False,45.72344536212786
uz-en-0540,flores_devtest,540,uz,en,"Tibet buddizmi Budda ta'limotlariga asoslanadi, lekin muhabbatning mahayana yo'li bilan va hind yogasining ko'plab uslublari bilan kengaytirilgan.","The Tibetan Buddhism is based on the teachings of Buddha, but were extended by the mahayana path of love and by a lot of techniques from Indian Yoga.",qwen3_4b_q8,"Buddhism of Tibet is based on the teachings of the Buddha, but has been expanded through the Mahayana path and various practices of Hindu yoga.",0.5606575000565499,37,False,False,"Buddhism of Tibet is based on the teachings of the Buddha, but has been expanded through the Mahayana path and various practices of Hindu yoga.",stop,False,True,False,0.959731543624161,False,45.85348836862711
uz-ru-0125,flores_devtest,125,uz,ru,"Ko'ngilsiz hodisa yuz bergan joy yaqinidagi garajda ishlayotgan kishi: ""U yerda yo'lni kesib o'tmoqchi bo'layotgan bolalar bor edi va ularning barchasi qichqirib yig'layotgandi"" deb aytdi.","Человек, работающий в гараже недалеко от того места, где произошла авария, сказал: ""Там стояли дети, которые ждали, чтобы перейти дорогу. Все они кричали и плакали.",qwen3_4b_q8,"Человек, работающий в гараже рядом с местом, где произошёл инцидент: ""В том месте были дети, которые хотели пройти по дороге, и все они кричали"".",0.8758814000757411,58,False,False,"Человек, работающий в гараже рядом с местом, где произошёл инцидент: ""В том месте были дети, которые хотели пройти по дороге, и все они кричали"".",stop,False,True,False,0.8841463414634146,False,45.98256385255063
uz-ru-0418,flores_devtest,418,uz,ru,"Italiya milliy futbol jamoasi Germaniya milliy futbol jamoasi qatori dunyodagi eng muvaffaqiyatli ikkinchi jamoa bo'lib, 2006-yilda FIFA Jahon chempionatida g'olib chiqqan.","Итальянская сборная по футболу, наряду с немецкой, является второй самой успешной командой в мире и в 2006 году выиграла Кубок мира ФИФА.",qwen3_4b_q8,"Международная футбольная команда Италии является второй самой успешной командой в мире, победившей на Чемпионате мира FIFA 2006 года.",0.7455237000249326,50,False,False,"Международная футбольная команда Италии является второй самой успешной командой в мире, победившей на Чемпионате мира FIFA 2006 года.",stop,True,True,False,0.9708029197080292,False,45.999625613721854
uz-en-0746,flores_devtest,746,uz,en,"Chako mintaqasida Guaykuru va Payagua kabi mahalliy qabilalarning boshqa guruhlari yashab, ular ovchilik, termachilik va baliq ovlash orqali hayotlarini saqlab qolishgan.","The Chaco region was home to other groups of indigenous tribes such as the Guaycurú and Payaguá, who survived by hunting, gathering and fishing.",qwen3_4b_q8,"In the Chako area, other groups of the Guaycuru and Payagua local tribes have lived, preserving their lives through hunting, gathering, and fishing.",0.5835938999662176,38,False,False,"In the Chako area, other groups of the Guaycuru and Payagua local tribes have lived, preserving their lives through hunting, gathering, and fishing.",stop,False,True,False,1.0277777777777777,False,47.25064552209612
zh-uz-0768,flores_devtest,768,zh,uz,阿皮亚是萨摩亚的首都。该城镇位于乌波卢（Upolu）岛上，人口数量不足 4 万。,Apia Samoaning poytaxtidir. Shahar Upolu orolida va 40 000 nafardan kamroq aholiga ega.,qwen3_4b_q8,Apia Samoanining poytaxti. Shahar Upolu atollasida joylashgan va aholi soni 40000 dan kam.,0.6682350999908522,43,False,False,Apia Samoanining poytaxti. Shahar Upolu atollasida joylashgan va aholi soni 40000 dan kam.,stop,True,False,False,1.0344827586206897,False,47.34133766994985
uz-zh-0632,flores_devtest,632,uz,zh,Vatikan shahri qonunchilik va rasmiy muloqot uchun italyan tilini qo'llaydi.,梵蒂冈城在法律法规和官方通信中使用意大利语。,qwen3_4b_q8,梵蒂冈城在法律和官方交流中使用意大利语。,0.29537940002046525,19,False,False,梵蒂冈城在法律和官方交流中使用意大利语。,stop,False,True,False,0.9090909090909091,False,47.95116548429036
uz-en-0356,flores_devtest,356,uz,en,Sun'iy yo'ldosh yoki teleskopni kosmosga joylashtirish uchun 100 futdan ortiq balandlikdagi ulkan raketa talab qilinadi.,It takes a giant rocket over a 100 feet high to put a satellite or telescope in space.,qwen3_4b_q8,A rocket larger than 100 feet is required to launch a artificial satellite or telescope into space.,0.3878157999133691,26,False,False,A rocket larger than 100 feet is required to launch a artificial satellite or telescope into space.,stop,True,True,False,1.1511627906976745,False,47.9907933247175
uz-en-0491,flores_devtest,491,uz,en,Moda poytaxti unvonining Konstantinopoldan Parijga o'tishi aynan shu vaqtda yuz berdi.,It was at this time that the transfer of the title of Fashion Capital from Constantinople to Paris was made.,qwen3_4b_q8,The title of the capital moved from Constantinople to Paris at that time.,0.3393407000694424,20,False,False,The title of the capital moved from Constantinople to Paris at that time.,stop,False,True,False,0.6759259259259259,False,48.49100279692325
uz-ru-0636,flores_devtest,636,uz,ru,"Faylasuf Aristotel barcha narsa to'rt unsurning bir yoki bir nechtasi aralashmasidan tashkil topgan degan nazariyani ilgari surgan. Ularni tuproq, suv, havo va olov ekanligini aytib o'tgan.","Философ Аристотель считал, что всё состоит из смеси одного или нескольких из четырёх элементов. Это были земля, вода, воздух и огонь.",qwen3_4b_q8,"Философ Аристотель раньше высказал теорию, согласно которой все вещи состоят из одного или нескольких из четырех элементов: земли, воды, воздуха и огня.",0.7749915999593213,52,False,False,"Философ Аристотель раньше высказал теорию, согласно которой все вещи состоят из одного или нескольких из четырех элементов: земли, воды, воздуха и огня.",stop,False,True,False,1.1428571428571428,False,49.20442494428987
uz-en-0913,flores_devtest,913,uz,en,Akademik ta'tilni rejalashtirayotganlar orasida tobora ommalashib borayotgan tanlov – sayohat hamda o'rganishdir.,An increasingly more popular option for those planning a gap-year is to travel and learn.,qwen3_4b_q8,A choice that is increasingly popular among those planning academic leave – travel and learning.,0.3387784999795258,21,False,False,A choice that is increasingly popular among those planning academic leave – travel and learning.,stop,False,True,False,1.0786516853932584,False,49.28061268624205
uz-ru-0356,flores_devtest,356,uz,ru,Sun'iy yo'ldosh yoki teleskopni kosmosga joylashtirish uchun 100 futdan ortiq balandlikdagi ulkan raketa talab qilinadi.,Для запуска в космос спутника или телескопа необходима гигантская ракета высотой более 100 футов.,qwen3_4b_q8,"Для размещения искусственного спутника или телескопа в космосе требуется космическая ракета, высота которой превышает 100 футов.",0.7797094999114051,52,False,False,"Для размещения искусственного спутника или телескопа в космосе требуется космическая ракета, высота которой превышает 100 футов.",stop,True,True,False,1.3195876288659794,False,49.49174686656091
uz-en-0761,flores_devtest,761,uz,en,"Qish chalg'itadigan sovuq bo'lishi mumkin: haroratlar kamdan-ham hollarda muzlash nuqtasidan pastga tushadi, biroq shamol va namlik birlashgan holda termometr ko'rsatganiga qaraganda sovuqroqdek tuyulishi mumkin.","The winter can be deceptively chilly: temperatures rarely go below freezing, but the wind and humidity combine to make it feel colder than what the thermometer says.",qwen3_4b_q8,"It may feel cold in the winter: the temperatures may drop below the freezing point, but it may feel even colder when the wind and humidity combine with the reading on the thermometer.",0.631587199983187,41,False,False,"It may feel cold in the winter: the temperatures may drop below the freezing point, but it may feel even colder when the wind and humidity combine with the reading on the thermometer.",stop,False,True,False,1.1090909090909091,False,49.952894381090104
uz-ru-0771,flores_devtest,771,uz,ru,Bitta Britaniya kreyseridan boshqa barcha kemalar cho'ktirilgan edi. 200 ga yaqin amerikalik va nemis halok bo'lgan.,"Все корабли затонули, за исключением одного британского крейсера. Погибли около 200 американских и немецких моряков.",qwen3_4b_q8,"Все корабли, кроме одного крейсера Великобритании, были затоплены. Более 200 американских и немецких кораблей были потоплены.",0.8035616999259219,53,False,False,"Все корабли, кроме одного крейсера Великобритании, были затоплены. Более 200 американских и немецких кораблей были потоплены.",stop,True,True,False,1.0775862068965518,False,50.20763126458332
uz-en-0364,flores_devtest,364,uz,en,"Urg'ochilar, odatda, katta oilaning opa-singillari yoki qizi bo'lib, bir-biriga chambarchas bog'liqdir.","The females are usually closely related to each other, being a large family of sisters and daughters.",qwen3_4b_q8,"The stepmothers, usually, are the mother or daughter of the larger family, and are closely related to each other.",0.4584022000199184,30,False,False,"The stepmothers, usually, are the mother or daughter of the larger family, and are closely related to each other.",stop,False,True,False,1.118811881188119,False,50.83778340920433
uz-en-0676,flores_devtest,676,uz,en,Yangi texnologiyalarning rivojlanishi bizga oldin hech qachon kuzatilmagan miyaning tuzilishi hamda ishlash jarayonini ko'rish va tadqiq etish imkon yaratdi.,The rise of new technologies allows us to see and investigate brain structures and processes never seen before.,qwen3_4b_q8,The development of new technologies has enabled us to observe and investigate the structure and working process of a phenomenon that has never been observed before.,0.4888633000664413,32,False,False,The development of new technologies has enabled us to observe and investigate the structure and working process of a phenomenon that has never been observed before.,stop,False,True,False,1.4774774774774775,False,51.02719642317379
ru-uz-0994,flores_devtest,994,ru,uz,Внутренние водные пути могут стать хорошей темой для проведения какого-либо праздника.,Ichki suv yo'llari ta'til uchun yaxshi mavzu bo'lishi mumkin.,qwen3_4b_q8,Ichki suv yo'llari kacagi bo'lgan biror bayramni o'z ichiga olgan bo'lishi mumkin.,0.5705579000059515,38,False,False,Ichki suv yo'llari kacagi bo'lgan biror bayramni o'z ichiga olgan bo'lishi mumkin.,stop,False,True,False,1.3442622950819672,False,51.53764296559415
uz-en-0179,flores_devtest,179,uz,en,"Bu ikki hafta avval sovrin yutgan ""All Blacks"" jamoasi uchun oxirgi o'yin edi.","It was the final match for the All Blacks, who had already won the trophy two weeks ago.",qwen3_4b_q8,"This was the final game for the ""All Blacks"" team, who had won the previous two weeks.",0.41641450009774417,26,False,False,"This was the final game for the ""All Blacks"" team, who had won the previous two weeks.",stop,False,True,False,0.9772727272727273,False,51.67710247036074
uz-ru-0768,flores_devtest,768,uz,ru,Apia Samoaning poytaxtidir. Shahar Upolu orolida va 40 000 nafardan kamroq aholiga ega.,Апиа – столица Самоа. Город расположен на острове Уполу и имеет население чуть менее 40 000 жителей.,qwen3_4b_q8,"Апия — столица Самоа. Город расположен в Upolu, и его население составляет менее 40 000 человек.",0.582386999973096,38,False,False,"Апия — столица Самоа. Город расположен в Upolu, и его население составляет менее 40 000 человек.",stop,True,True,False,0.96,False,52.6126195448532
