pair_id,v2_label,v2_confidence,v2_reason
fb4462b6a2d46c82bd5e,wrong,0.9,"""6–10 hisobida"" noto'g'ri tarjima; ""class 6–10"" sport toifasini anglatadi, hisob emas."
48c2841a1ae514194504,correct,1.0,
34a938f886979011f252,correct,1.0,
826dcdc8b995ef8d02ba,correct,1.0,
37bf5a80f499472535fd,correct,1.0,
3a13db9f9e537ca78b27,wrong,0.95,"""Persian"" so'zi tarjima qilinmagan, qavs ichida inglizcha qolgan."
24c0bfe853100661369a,correct,1.0,
d5a0d29c87d042ddd9c0,correct,1.0,
32a12fe90ea1f66f751a,wrong,0.9,"""Russian"" tarjima qilinmagan; ""Smelovsky Selsoviet"" noto'g'ri tarjima qilingan."
849e4046d878b89cda89,correct,1.0,
e94419b5a25cdbaa562c,correct,1.0,
095285d6cf9f462ba6ee,correct,1.0,
e3e3137ab833814374de,wrong,0.95,"""rangli odamlar"" noto'g'ri tarjima; ""people of color"" kontekstda ""ozchilik vakillari"" yoki ""qora tanlilar"" bo'lishi kerak."
fc7c35136e254de966cc,correct,1.0,
176e1bb2a96fa156c8b8,wrong,0.9,"""Lincoln Mayor"" tarjima qilinmagan; ""53% dan 47% gacha"" noto'g'ri, ""53% ga 47%"" bo'lishi kerak."
9efedc7a9568d128ccc9,correct,1.0,
b77ee463ab116e9e8326,wrong,0.95,"So'z tartibi noto'g'ri: ""faqat xizmat ko'rsatadi KA09..."" o'rniga ""faqat KA09... xizmat ko'rsatadi"" bo'lishi kerak."
dc361567ad084be0a5cb,correct,1.0,
d026c66a7a03cf90dece,correct,1.0,
426fd7154498ba67320f,correct,1.0,
bdd426b63f8ec8dee9bf,correct,1.0,
a00989694e5085ca63c0,wrong,0.95,"""kalxatchi"" noto'g'ri tarjima; ""rookie"" sportda ""yangi o'yinchi"" yoki ""debyutant"" bo'lishi kerak."
f53e4c3fa0b955e9905b,correct,1.0,
15c372d4173d3eebc8fb,correct,1.0,
8f3e292d380e2a3b213d,correct,1.0,
766b9296667e180116db,correct,1.0,
62a7b4dbab248ac33f25,correct,1.0,
4f16378a5c6ea9105adf,correct,1.0,
d8311de34d729d1845d3,correct,1.0,
4d3c9621da2e914fc1d4,correct,1.0,
5f0e51954b33421a0ab1,junk,1.0,"List/navigation fragment, not a complete sentence"
f28f37c67bf41dacf463,correct,1.0,
9b7e8bfe671874571771,correct,1.0,
a37773bd9d706769cf05,correct,1.0,
94562623c85916b55ad3,correct,1.0,
ce6d6288bd82885a1df2,correct,1.0,
1eb69a9cf5d13d53f38f,correct,1.0,
5aafb8d1a89dd7433d53,correct,1.0,
2af3a1810f913e0bf263,correct,1.0,
00e478c607c2f8179e8f,junk,1.0,"Fragment, not a complete sentence"
50ef1f8885c1b6084b30,correct,1.0,
14682540a4910922c9ca,correct,1.0,
e89a7fcd8cde3061a1c3,junk,1.0,"Citation fragment, not a complete sentence"
e9a81ce02a1ccec282ba,correct,1.0,
2fe529aaccf31b5d9f59,correct,1.0,
f7d1743f91a03e62010b,correct,1.0,
add2f8c8869de3fc04a2,junk,1.0,"Image caption fragment, not a complete sentence"
29b42723786aa070dbb0,correct,1.0,
155a0b53af52e7647d5e,correct,1.0,
ba1560cf15ea6fefd067,correct,1.0,
326798c65ab3e0232e18,correct,1.0,
95715ffbf90758584539,correct,1.0,
711bc0a41fb4a2c31f8b,correct,1.0,
d6cc1099716f1ebd350d,correct,1.0,
0949c7fcb32d7e6c2ed5,correct,1.0,
ce59e56b8261b7a602c9,correct,1.0,
ff4bd9c81a5cd4d97b62,correct,1.0,
f74ac539ec097597587c,wrong,0.9,"Sentence incomplete, ends abruptly with '1.'"
e53d5e60acf7a5337bd8,correct,1.0,
a733bbaf3a615b6a4c51,wrong,0.9,"'ÝU' is a typo for 'U' (She), unnatural phrasing."
7de7c74d75739504d20f,correct,1.0,
19399df54148bd1f87ef,correct,1.0,
db56a427fddabed1d5b6,correct,1.0,
7ae0678578feb798b18e,correct,1.0,
138dfa961acefd9497d2,correct,1.0,
a22d3be9ba1aee968961,correct,1.0,
f5b97587450beca3af78,correct,1.0,
d86cef4fb1ea7d00ac3a,junk,1.0,"Website title/navigation fragment, not a sentence."
a063d65b99b47e549360,correct,1.0,
1dc8982767264afdebfe,correct,1.0,
62fa7738476a14b6f50a,correct,1.0,
40cc11a4a0155211395d,correct,1.0,
22b7e33aa7367a7ebfdf,correct,1.0,
55a719bd6ec3be75c972,minor,0.9,"'morga' o'rniga 'morg' yoki 'gektar' ishlatilishi kerak, 'qishloq xo'jaligi' o'rniga 'ekin maydoni' bo'lishi lozim."
11d9df62b3773e668ec1,minor,0.9,"'The Absentee Landlord' nomi tarjima qilinmagan, lekin asl nomni qoldirish qabul qilinadi."
84763bcb0794d506aae8,correct,1.0,
5486b031b57cb1f9dbbe,wrong,0.9,"'Prince' nomi 'Shahzoda' deb tarjima qilingan, bu noto'g'ri; 'Donny' o'rniga 'Donni' ishlatilgan."
e7f7239ad330ac22605c,correct,1.0,
853ec90747f2b7c18813,correct,1.0,
2df0605df993b23caa65,correct,1.0,
a5e0eb2a9623d9f0299b,correct,1.0,
168799c7cc7eee3c0bdc,minor,0.9,"'1967 yilda' o'rniga '1967-yilda' bo'lishi kerak, bo'sh joydan oldin nuqta bor."
8be111935356581c5622,wrong,0.9,"'Parish qo'mitasi' o'rniga 'Mahalliy qo'mita' yoki 'Cherkov qo'mitasi' bo'lishi kerak, 'Parish' inglizcha qoldirilgan."
055e58584da34a495e60,correct,1.0,
01b1f3db5bb6c769e53b,correct,1.0,
b6160c65d149d3f08379,junk,1.0,"Veb-sayt navigatsiyasi va ro'yxat tavsifi, to'liq gap emas."
70adc88956ca96e00bf5,wrong,0.9,"'chizilgan' o'rniga 'suratga olingan' yoki 'tasvirlangan' bo'lishi kerak, 'pictured' noto'g'ri tarjima qilingan."
772401dec64861bac821,correct,1.0,
a4dbbb14d7aa4abf17a7,correct,1.0,
1e1e4e8e550c58a0451b,correct,1.0,
0e0f03200bf6e3f56772,correct,1.0,
ee6df01069983d865c6b,correct,1.0,
61a0a69cf14f7ff41e11,correct,1.0,
1869c4800e951b37a153,junk,1.0,"Faqat yo'l nomlari ro'yxati, to'liq gap emas."
01e49affe23f12692eb4,correct,1.0,
4903a5aa42b4ac2c9991,correct,1.0,
b0a612bac52b65e9da08,correct,1.0,
d841d6b936ffd08a0227,wrong,0.9,"'headLand' nomi tarjima qilinmagan va kichik harf bilan boshlangan, bu noto'g'ri."
533d62e5068091d7b871,correct,1.0,
bfbc2f5b5c386a1af988,correct,1.0,
6065524c27021b82adce,correct,1.0,
77a1ad1b48e020d52c68,correct,1.0,
4f4de3e6a87f204ab054,correct,1.0,
085a8066305815235175,correct,1.0,
26e53cd7e75ea2f3ca4d,correct,1.0,
a0c9c2a18893d1881480,correct,1.0,
d834ca64ee33367ebd16,correct,1.0,
0e927e496dd6c001870d,correct,1.0,
cbe4dbd6e1da5f0c113d,correct,1.0,
689845f3ee0e23c380ec,correct,1.0,
409ecd7e63057c578de3,correct,1.0,
4f06fd0a904675eb544c,junk,1.0,"navigatsiya/kurslar ro'yxati, to'liq gap emas"
dbc0d82f50b02f1330b9,correct,1.0,
3bdd49c5e07a5d3e7f43,correct,1.0,
1681fba4d8cdd3a57b7c,correct,1.0,
1e0948e9deff343e1eb2,correct,1.0,
dd5838cfef9f3ff6d516,correct,1.0,
d489fde684225be76013,correct,1.0,
b74bdb5199f7fe3c574e,correct,1.0,
2805154d2b204e38ed46,correct,1.0,
77938f566faeac914aca,correct,1.0,
fb645a81339d276d77ca,correct,1.0,
3e57418ce2e1a1047e22,correct,1.0,
ec5c49c2890b2b09a760,correct,1.0,
71f664417f30808f0fa2,correct,1.0,
68876c69cf84cba0bf7e,wrong,0.9,"incomplete sentence, missing verb at the end"
d4cda98bd6e0b691cbbd,correct,1.0,
78c6bdd60ebd4ef6099e,correct,1.0,
8f77b700639f5844be19,junk,1.0,list titles/navigation fragments
feb13e1cc42c03ddf588,correct,1.0,
edd60d8dfb593eba5011,correct,1.0,
2a47edb2bf81522c4f2f,correct,1.0,
7273e32739a5fd43217e,correct,1.0,
f35c5f5b360e99acce61,correct,1.0,
1d8f02ac65ee659c9f3d,correct,1.0,
8dc17fd77252e52e087d,correct,1.0,
e8967afd9b9a30c23d57,correct,1.0,
97c93dda7b6972a8c582,correct,1.0,
b49415bec12334cb2b73,correct,1.0,
9b1c61f312ce2633adb2,correct,1.0,
60485706411a34bcece9,correct,1.0,
71ee3db862fc687e5a9b,wrong,0.9,"mistranslation: 'St.' left as is, 'shahrida' wrong for village, causal link mistranslated"
cc56204e803c382f3835,wrong,0.9,'fatally injured' mistranslated as 'og'ir jarohatlangan' (seriously injured)
0ee099b7c10c6c725228,correct,1.0,
0e12d3503e74aa9e1504,correct,1.0,
b9ba34259dd637f48e64,correct,1.0,
3ccca38f1abf9f4537ac,correct,1.0,
189b835c2a44b362139f,correct,1.0,
70e3f47fcb0c9ccb4a62,correct,1.0,
e32917690b9e72112a44,correct,1.0,
26af1a50790949c23d2b,correct,1.0,
d93a3d9103f5e185adb3,correct,1.0,
3dfe8d85d9e443d737ee,correct,1.0,
f691125a504f0120d47d,correct,1.0,
b4979f671aae52ef26fd,correct,1.0,
eb4e38ab912177fe841e,correct,1.0,
e65c899d53bded2090b8,correct,1.0,
9beeb91919d3a3b1dc73,junk,1.0,Match table/navigation fragment
3255f9b6894177c4f7a5,correct,1.0,
2a5245e2c455822a3a15,correct,1.0,
88586c3801dd47967cfa,junk,1.0,Match table/navigation fragment
04edb9123aefd6ac0e29,correct,1.0,
4941a5a0e4c971bf92e7,correct,1.0,
9f2a1acd5291bc5e78fd,correct,1.0,
b12196b7be40e19ec565,correct,1.0,
544654dd5e488182bd27,correct,1.0,
60443c34b6a613792cc5,correct,1.0,
6bf0bc3122f655c5b911,correct,1.0,
93731d847ca7967188a1,correct,1.0,
5be916693463aa60dbfc,correct,1.0,
234b01ea8a57b827bb7c,correct,1.0,
34f89d6f7f8da7d4a295,wrong,1.0,Units left in English
63ac7be1e8d695720277,correct,1.0,
3b7d992bd9db37a1f612,correct,1.0,
7e2f725bc960e810c78a,correct,1.0,
d3aef0daefbb83a0086f,minor,0.9,Sallivan -> Sullivan (transliteration typo)
90ac390994816464cb7d,correct,1.0,
d079aa07e63288b19b91,correct,1.0,
0727bc9af990b1e12142,minor,0.9,teleseriallarida (plural) -> teleserialida (singular)
f3d45d45b1f3f2f40ecb,correct,1.0,
79e18a3ee297128ec3b3,minor,0.9,Celsius -> Celzijus (name transliteration mismatch)
276e0302d59b911cd764,correct,1.0,
d8a16681b99f86624772,minor,0.9,[ ja ] artifact retained in translation
83818d3676aa7bdd6652,correct,1.0,
3e09624b07f804fb323a,minor,0.9,vice-kapitanlikni o'z zimmasiga oldi (tense mismatch: served vs took on)
efd3f6318cd1a5286618,correct,1.0,
296f094a6222a03abb8a,correct,1.0,
5b1b52601a1b94da9c9e,correct,1.0,
b0afac38acf15984aaae,correct,1.0,
a2ee1c9ff0dddfcae4b2,minor,0.9,1945-ilda -> 1945-yilda (typo)
00bad7a0b534c7d5dd1b,correct,1.0,
bb97df3dabd76cd177fe,correct,1.0,
9ecad6f16d97af1316bf,correct,1.0,
c03c4336cbb4b8196584,correct,1.0,
6997c13aca90303de775,junk,1.0,List of locations/titles without sentence structure
0e00e4d1070bc488fe91,correct,1.0,
0314bda688740e8e3a13,minor,0.9,Omitted Greek pronunciation and nationality details
2e69317abb23b5a00df6,junk,1.0,"Disambiguation list fragments, not a coherent sentence"
