pair_id,v2_label,v2_confidence,v2_reason,auditor_model
0a20eaeeff8d36d6a9bf,correct,0.96,The translation is accurate and natural.,deepseek-v4-flash
7387be2dea85f32f9d22,minor,0.88,The Arabic name 'سعد أحمد' is omitted from the translation.,deepseek-v4-flash
71108b916afad6c6abc0,correct,0.97,The translation is accurate and natural.,deepseek-v4-flash
3b4e25d33fe1b350218e,correct,0.93,"The translation is accurate, though slightly formal; acceptable.",deepseek-v4-flash
895928a84f99a92ed7c9,junk,0.98,Fragment: sports result title.,deepseek-v4-flash
77fe6a2476278bf8a0e3,minor,0.85,Translation is slightly awkward but conveys the meaning; 'Via Guglielmö Rentgen' may be misspelling of 'Röntgen' but is acceptable.,deepseek-v4-flash
66174a5ddcd510aa62f9,junk,0.99,Caption fragment: 'Annacloyda jolashgan' is ungrammatical.,deepseek-v4-flash
0c43c1d2623eb89a31e1,junk,0.98,Fragment: sports achievement title.,deepseek-v4-flash
976952da3315a28b3f2c,junk,0.98,Title fragment.,deepseek-v4-flash
51e9b4a03c30c789f27d,correct,0.97,The translation is accurate and natural.,deepseek-v4-flash
1c99745d010183f962d3,correct,0.95,"The translation is accurate, though 'golli uzatma' is a bit literal but understandable.",deepseek-v4-flash
8f254cd31e49d9bf164f,correct,0.96,The translation is accurate and natural.,deepseek-v4-flash
35729c1815870f469e50,correct,0.97,The translation is accurate.,deepseek-v4-flash
2334bdf3547ff5dc906b,minor,0.9,The word order in the translation is a bit off; should be 'Joan Marie McInroy Kanzas shtatining Topeka shahrida tug'ilgan'.,deepseek-v4-flash
428e5dd39ef27a73d38f,correct,0.95,自然准确的翻译。,deepseek-v4-flash
8bd4399e3180b2aabe5b,minor,0.8,末尾多了一个句号，轻微标点问题。,deepseek-v4-flash
b39fb51bbbfed501670a,correct,0.95,翻译准确自然。,deepseek-v4-flash
6df032edeb345f1ed7b3,minor,0.8,末尾多了一个'-yil'，可简化为'1961'，轻微冗余。,deepseek-v4-flash
99da0f6684f0ff3295f3,minor,0.85,缺少'village'的翻译，轻微漏译。,deepseek-v4-flash
b2e49d92a8e558f1ea26,correct,0.98,完全对应。,deepseek-v4-flash
9c8d1684a9f5167379fa,correct,0.95,准确翻译。,deepseek-v4-flash
f73e8cea8f5cfe0a75dc,correct,0.95,准确。,deepseek-v4-flash
5011e36417d975cb7c6d,correct,0.95,准确。,deepseek-v4-flash
6a876ba04388299e2c5b,minor,0.75,英文人名和俄文名未翻译，且缺少出生日期，轻微漏译。,deepseek-v4-flash
b47a6d57f21cbecd2936,minor,0.8,日文汉字保留，未翻译，轻微。,deepseek-v4-flash
a529937124f00c0e7c51,correct,0.95,准确。,deepseek-v4-flash
916677e59ca1386c94d4,correct,0.95,准确。,deepseek-v4-flash
b13304a9c6b864074b77,correct,0.95,准确。,deepseek-v4-flash
bdc4abcbe70d108a1d70,minor,0.85,漏掉'privately'，轻微。,deepseek-v4-flash
52527dcbae54e2bcd0fb,correct,0.95,准确。,deepseek-v4-flash
67b2f87a7a864915944f,correct,0.95,准确。,deepseek-v4-flash
82000e2c63446e785925,correct,0.95,准确。,deepseek-v4-flash
823d2e1a2c49b5b82510,minor,0.85,专有名词保留原样，轻微。,deepseek-v4-flash
258c4951adb003aa6d13,correct,0.95,准确。,deepseek-v4-flash
036c8ec644179cfb8e5e,correct,0.95,Translation is natural and complete.,deepseek-v4-flash
adbddd464c15820b0b67,correct,0.95,Translation is accurate and natural.,deepseek-v4-flash
078f7654ae058b399e4f,minor,0.8,Slight grammatical issue: second sentence lacks a subject/connector. Better to combine.,deepseek-v4-flash
4fb31e2903bb3177d205,correct,0.95,Translation is accurate.,deepseek-v4-flash
3cfceca170b74a64a5d1,correct,0.95,Translation is accurate and natural.,deepseek-v4-flash
e1e490f49c57f677c0a3,minor,0.9,Minor spacing issue: '1990 -yilgacha' should be '1990-yilgacha'.,deepseek-v4-flash
c98d2f068eecff468471,wrong,0.9,Translation of 'interchange' as 'almashish stansiyasi' is incorrect; should be 'ayirboshlash' or 'chig'il'.,deepseek-v4-flash
8e827640612258851557,correct,0.95,Translation is accurate and includes pronunciation.,deepseek-v4-flash
0d9fd8d55e5277897b17,minor,0.9,Minor spacing: '2004- yil' should be '2004-yil'.,deepseek-v4-flash
31ed8ed8192b6b96f7fe,correct,0.95,Translation is accurate.,deepseek-v4-flash
05fe4908180aaa44f017,wrong,0.9,"'top-20 player' mistranslated as '20 nafar futbolchiga' (20 players), should be 'eng yaxshi 20 o'yinchi'.",deepseek-v4-flash
c65f44c296b8560541e5,correct,0.95,Translation is accurate and natural.,deepseek-v4-flash
a90bac8de7e665cb7d52,correct,0.95,Translation is accurate.,deepseek-v4-flash
950897bf276e22fa08dc,correct,0.95,Translation is accurate.,deepseek-v4-flash
ef3f45b77238367521c5,wrong,0.85,"'er-xotin' means 'couple' (married), but should be 'juftlik' or 'duo'.",deepseek-v4-flash
abef7bce6c4bd8f76da5,correct,0.95,Translation is accurate.,deepseek-v4-flash
37b32dc149d1c3f4b35b,minor,0.85,"Slight awkward phrasing: 'qiynalib, dastlab 1996-yilda Como jamoasiga ijaraga beriladi' could be clearer.",deepseek-v4-flash
bc6decd74f692a4e7d6a,minor,0.9,Arabic transliteration 'ṣạfynạz dẖwạlfqạr' appears garbled; should be 'Safinaz Zulfikar'.,deepseek-v4-flash
e1f5ea5701dc95c6b242,correct,0.95,Translation is accurate.,deepseek-v4-flash
de4820da8445b551238a,correct,0.95,Translation is accurate and natural.,deepseek-v4-flash
54a8a3da47b84915d81e,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
0f33eb53c9e2b258a112,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
93c44f1c4dd1863ca3d9,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
3e49d472d680d2582c1f,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
08ec279db0aa1cb1cb8e,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
c83b5dec41c0c2a89bcc,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
8b685affe172664cda6f,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
7f3a47a51c9032581c56,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
28e4812c04c4a77f0dcd,minor,0.7,"Translation is understandable but has minor issues: 'The Changeling' and 'Ghost Story' are left in English, and 'yakuniy filmdagi rol' is sl",deepseek-v4-flash
8c13ff3dbd130280ea0f,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
5dc45556029e7a0ed51a,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
67792d81a6e0682f0c72,minor,0.7,Translation is generally accurate but the sentence is a bit awkward and has English title 'Buffy the Vampire Slayer' and 'Satellite' left in,deepseek-v4-flash
8a3561bda3160bb575c8,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
9eff77e8dcc83f254e29,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
387925195fd03835c866,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
9026298757ce68e73f5f,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
744e2a45fdfa77e89ba6,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
e30fe9f9501fdc3e487a,minor,0.7,"Translation is mostly correct but the phrase 'Bi-bi-si "" Oxbridge Blues "" serialining epizodida' has spacing issues and 'Bi-bi-si' is a tran",deepseek-v4-flash
3df178c5a8ca4c0c755b,minor,0.7,Translation has a repetition: 'tashkil tashkil etilgan' - should be just 'tashkil etilgan'. Minor error.,deepseek-v4-flash
fb24d85b34706e9c3d28,correct,0.9,Translation is accurate and natural.,deepseek-v4-flash
3216045470bd9958a9b9,correct,0.9,乌兹别克语翻译自然完整，英文残留仅为专有名词和发音注释，符合规范。,deepseek-v4-flash
3b0693828d3dad458cae,correct,0.98,翻译准确，语义完整。,deepseek-v4-flash
0a8ac6506c59c248f467,correct,0.98,专有名词和联赛名称翻译恰当，无错误。,deepseek-v4-flash
d2e59476ca408228ae03,wrong,0.9,英文残留过多，且翻译有误：ISLAND应为ISLAND？实际英文是ICELAND，但乌兹别克语写成了ISLAND，同时语序混乱，有冗余字符。,deepseek-v4-flash
b6160fb6bd01abbb8398,correct,0.98,翻译准确，机构名称处理得当。,deepseek-v4-flash
ad821581c2aa290eba13,correct,0.98,翻译清晰，括号注释恰当。,deepseek-v4-flash
e13ba7405f6ed86d1e26,correct,0.98,翻译自然流畅，无问题。,deepseek-v4-flash
06c20b363bd8d153caf5,correct,0.98,翻译准确，无英文残留。,deepseek-v4-flash
9affe80660e338972d30,correct,0.98,翻译自然，解释清晰。,deepseek-v4-flash
943cbec2a4ec6893b9b0,wrong,0.85,英文残留较多，且翻译不完整：Russian应为русский？但此处保留英文，且语义不完整，缺少了tr.部分，且结构混乱。,deepseek-v4-flash
7314dd23a532e4a28283,correct,0.98,翻译准确。,deepseek-v4-flash
63d3a95f6fc86084e1b7,correct,0.98,翻译简洁准确。,deepseek-v4-flash
dfafe1176667eb0b83fb,correct,0.98,翻译正确。,deepseek-v4-flash
b2502b9ce795c86b026b,correct,0.96,翻译流畅，信息完整。,deepseek-v4-flash
6a9f358c2ede56293783,correct,0.98,翻译准确，发音注释标准。,deepseek-v4-flash
ed9afcf53e96f7e27eac,correct,0.98,翻译自然。,deepseek-v4-flash
3033090905467945cdf1,correct,0.98,翻译准确，时态恰当。,deepseek-v4-flash
acc9a5f8234f876d2780,correct,0.98,翻译流畅。,deepseek-v4-flash
962d85e940c1ccc71b98,correct,0.98,翻译准确，专有名词保留英文但可接受。,deepseek-v4-flash
fe14fc3ffd99c87b9f60,correct,0.98,翻译准确。,deepseek-v4-flash
bdb060a7ec8888e6ff87,minor,0.9,"The phrase 'mish- mishlar' is a mis-translation of 'Rumours' (should be 'Rumors' or transliterated), but the rest is accurate.",deepseek-v4-flash
faa3d152380c5f389152,correct,1.0,The translation is accurate and natural.,deepseek-v4-flash
f00d433fbeafdc316cf0,minor,0.8,"'shaharlararo tuman' is incorrect; should be 'shahar ichidagi tuman' for 'intracity district', minor issue.",deepseek-v4-flash
191ba12c09f1a5b0faac,correct,1.0,Perfect translation.,deepseek-v4-flash
6ee3853be0b899633279,correct,0.9,"Accurate translation, proper handling of names.",deepseek-v4-flash
060fbc63c2324201e530,wrong,0.9,"Left 'official website' in English without translation, and omitted 'in Uzbek'.",deepseek-v4-flash
9046a10425f5626fd33f,correct,0.95,Accurate and natural translation.,deepseek-v4-flash
69ce1d069fd7d9d8e0db,correct,0.9,"Proper translation, though 'yulduzlar jamoasi' could be 'yulduzli jamoa', but acceptable.",deepseek-v4-flash
373bff4fd188c9b8d8d1,correct,1.0,"Except for transliteration, translation is natural and accurate.",deepseek-v4-flash
d99b33e6968287a62ddf,correct,1.0,Accurate and natural.,deepseek-v4-flash
7b6e3db596428417ff75,minor,0.8,"'Ukrainian' left in English, should be 'ukraincha', and 'Lvov' should be 'Lviv'? Minor issues.",deepseek-v4-flash
c010905fa38537ed1529,correct,1.0,Accurate translation.,deepseek-v4-flash
1904d54952e0dbd9f996,correct,1.0,Perfect translation.,deepseek-v4-flash
cb99603097fecb012c5c,correct,1.0,Accurate and natural.,deepseek-v4-flash
8cd9415e5448ead7016a,correct,0.95,"Accurate, though 'prezidenti' might be better with 'rais', but fine.",deepseek-v4-flash
92654f1f328af4d548aa,correct,0.95,Accurate and natural.,deepseek-v4-flash
f05eb1575d296be8312e,correct,0.95,"Accurate, though 'to'purar' might be 'eng yaxshi to'purar', but fine.",deepseek-v4-flash
98503bfe2c64bf8c0b33,minor,0.8,"Left 'Georgian' in English, should be 'gruzincha' or similar, minor issue.",deepseek-v4-flash
62f0c8fdf5a4c69cb389,correct,1.0,Accurate translation.,deepseek-v4-flash
0b5772d15c2d622fc77f,correct,1.0,Accurate and natural.,deepseek-v4-flash
3aa272f6ce8270373692,correct,0.95,,deepseek-v4-flash
917c55f9858b873e4c83,correct,0.99,,deepseek-v4-flash
7c32d6f33140af94c682,minor,0.7,Uzbek is slightly awkward but conveys meaning,deepseek-v4-flash
464fc22d5be913708493,correct,0.95,,deepseek-v4-flash
b31c086da31754ae52a8,minor,0.6,Minor punctuation and phrase order oddity,deepseek-v4-flash
6f5a0b72b7e5300348b4,correct,0.9,,deepseek-v4-flash
7c19ecf9abd8754e5202,correct,0.9,,deepseek-v4-flash
775bfaf3cc0e334ff40f,minor,0.6,"Slightly awkward phrasing, but understandable",deepseek-v4-flash
08177fe0d221248553c8,minor,0.6,Units not converted and phrasing slightly off,deepseek-v4-flash
759bb31e0bed33f18e44,correct,1.0,,deepseek-v4-flash
863cf68a3e9135ac65b4,correct,0.95,,deepseek-v4-flash
57edc93a59605a63a4b9,correct,0.95,,deepseek-v4-flash
35483ba5ea20e8e0e558,minor,0.6,Repetition of 'romantik' and slight awkwardness,deepseek-v4-flash
b97ae7aa5c669cf1be04,correct,0.95,,deepseek-v4-flash
25ecc34e48f86058ede9,correct,1.0,,deepseek-v4-flash
b9402fd3b521f23dbc17,minor,0.7,Missing comma and slightly awkward,deepseek-v4-flash
160fad9ef6ec0020abf9,correct,0.95,,deepseek-v4-flash
240b1afb0307100fb109,correct,0.95,,deepseek-v4-flash
ac0f61ee1900f7a15cb6,correct,0.95,,deepseek-v4-flash
3637a25f09b652b35c5f,correct,1.0,,deepseek-v4-flash
47fb95557a17183cd655,correct,1.0,The Uzbek translation is accurate and natural.,deepseek-v4-flash
1c2982659e23cb5d1819,junk,0.95,"The translation is a fragment/heading, not a full sentence, and 'Birinchi unvon' is awkward.",deepseek-v4-flash
823937816c449d3bba8d,correct,0.9,"The translation is accurate and natural, except 'kiritadi' could be future tense, but context is past.",deepseek-v4-flash
e0ded5229fb70274aa6a,minor,0.8,"The translation is mostly correct, but 'NH-227 Tiruchirapalli - Chidambaram bo'yicha' is slightly awkward; 'shahar' should be 'shaharcha'.",deepseek-v4-flash
b38695c4e651371178af,correct,1.0,The translation is accurate and natural.,deepseek-v4-flash
d2be38c96c46b37a9f4c,minor,0.8,The translation is mostly correct but includes repetition of 'Kasımiye medrese' and is slightly awkward.,deepseek-v4-flash
c8b1d18db1451780eebc,correct,1.0,The translation is accurate and natural.,deepseek-v4-flash
1d82260df11ee4f09733,correct,0.95,"The translation is accurate, but 'shaharcha' might be more appropriate than 'shahar'.",deepseek-v4-flash
34c4679f79af29ed6abe,junk,0.95,"The translation is a date fragment, not a full sentence.",deepseek-v4-flash
c2574f9f20775800f0f0,correct,1.0,The translation is accurate and natural.,deepseek-v4-flash
b0b3704c866884e08f74,correct,1.0,The translation is accurate and natural.,deepseek-v4-flash
c26774721b3b81d8e737,junk,1.0,"The translation is a citation fragment, not a complete sentence.",deepseek-v4-flash
e2a10afabcb882ee4d99,minor,0.8,"The translation is mostly correct, but 'tark etdi' might be less natural than 'ajratdi'.",deepseek-v4-flash
825f57068888655d54d6,minor,0.8,"The translation is mostly accurate, but some phrasings are slightly awkward.",deepseek-v4-flash
fe688ca4f8b2390d92b8,correct,1.0,The translation is accurate and natural.,deepseek-v4-flash
670543720c142a436e0b,correct,1.0,The translation is accurate and natural.,deepseek-v4-flash
68023fcb69b576310c60,minor,0.8,The translation has a typo 'Higashiicheki' instead of 'Higashiichiki' and omits 'was a town' as 'shahar'.,deepseek-v4-flash
995e97251f6ad0cac00d,minor,0.8,The translation is mostly correct but has awkward phrasing 'SSSRni ... bilan ta'minlash' and some imprecision.,deepseek-v4-flash
de91b7562fbee00ce0c6,correct,1.0,The translation is accurate and natural.,deepseek-v4-flash
e04a303b6e0d02ed8b2d,wrong,0.95,"'aqin' is likely a typo for 'yaqin', and the translation is not natural; it should be 'taxminan 300 nafar aholi'.",deepseek-v4-flash
a251830ef3aa28757ec4,minor,0.9,Ōnejime-chō 被错误拼写为 Ōnejme-chō，但整体翻译准确。,deepseek-v4-flash
045133851bef81919303,correct,0.95,翻译完整、自然，无显著错误。,deepseek-v4-flash
47101d427ab8901741a4,minor,0.85,短语 'such as' 和 'as' 的翻译稍显生硬，但意思正确。,deepseek-v4-flash
ebc5f56c05ad81d03879,correct,0.95,翻译准确流畅。,deepseek-v4-flash
de966377eb4d32b5f21d,correct,0.95,翻译准确流畅。,deepseek-v4-flash
b5a1bb74a0beccd018db,correct,0.95,翻译准确。,deepseek-v4-flash
3246583a9caecb1467de,correct,0.95,翻译准确，仅细微标点差异。,deepseek-v4-flash
1afcd809417f16fec6ac,correct,0.95,翻译准确流畅。,deepseek-v4-flash
57fb8a08c72c200ee5cb,minor,0.9,阿拉伯语文字被省略，但可接受；其余翻译准确。,deepseek-v4-flash
a18f03f9d3518e82be04,correct,0.95,翻译准确。,deepseek-v4-flash
e83cc4b3467d96bb735a,correct,0.95,翻译准确。,deepseek-v4-flash
ff057a6e87317e146dfb,minor,0.85,句子结构稍显拗口，'with her mom serving as an assistant coach' 的翻译不够自然。,deepseek-v4-flash
479dae38312c3e39fa3c,correct,0.95,翻译准确。,deepseek-v4-flash
7ef633f2781333c9f1cb,junk,1.0,译文末尾包含随机乱码，属于损坏数据。,deepseek-v4-flash
ffe57b09230587653973,correct,0.95,翻译准确。,deepseek-v4-flash
25aba133b97bb190b1f6,correct,0.95,翻译准确。,deepseek-v4-flash
1da0825705094862c599,correct,0.95,翻译准确。,deepseek-v4-flash
74563dbaccd6b6ff9e0d,correct,0.95,翻译准确，但缺少句号（轻微但不影响）。,deepseek-v4-flash
ae11fe9e651e72196307,minor,0.9,'Lifetime Achievement Award' 的翻译稍显生硬，略有直译。,deepseek-v4-flash
e1d5709e0db3c659e41f,correct,0.95,翻译准确流畅。,deepseek-v4-flash
200fa492d699b75a405c,correct,0.98,乌兹别克语完整并自然翻译了英语，无重大错误或英文残留。,deepseek-v4-flash
a074a27331a549c2be80,correct,0.95,翻译完整自然，保留了专有名词如Devgan和Total Dhamaal，但无大量英文残留。,deepseek-v4-flash
d0fb46668b6ca575a25d,correct,0.9,翻译全面，但句子较长，结构稍显复杂，仍符合natural并完整传达原意。,deepseek-v4-flash
b2567535f9f83c51c64e,correct,0.97,翻译准确自然，专有名词音译得当。,deepseek-v4-flash
f94ea66566a95100aaeb,correct,0.99,简单句，翻译准确完整。,deepseek-v4-flash
e6c5a94d7f07ed0d5dc1,correct,0.96,翻译准确，专有名词保持原文，但无大量英文残留。,deepseek-v4-flash
6eac943d54d003d23db2,correct,0.95,翻译自然，专有名词翻译合理。,deepseek-v4-flash
efbdebe3dcb68292d3ce,minor,0.85,原文没有主语，翻译也缺少主语，但整体意思完整，可能略有不自然。,deepseek-v4-flash
3fdfe9d716c5343ca90e,correct,0.98,翻译准确，专有名词处理得当。,deepseek-v4-flash
c3698d56f0890e48056a,correct,0.99,简单标题，翻译准确。,deepseek-v4-flash
2220ba0b0988ae7be3b3,correct,0.97,翻译准确自然。,deepseek-v4-flash
05c7aa7f252e189e546b,correct,0.96,翻译完整，专有名词音译。,deepseek-v4-flash
0d5e37ce43df16d6bc5a,correct,0.95,翻译准确，细节丰富。,deepseek-v4-flash
592a4ce764844b75f234,correct,0.98,翻译准确，注意名字音译。,deepseek-v4-flash
4cfd7a472c9e86c91843,correct,0.97,翻译准确，电影名音译。,deepseek-v4-flash
79aac5c91656303c07d7,junk,0.95,内容是列表/名称，不适合按句子翻译，属于junk。,deepseek-v4-flash
03eac5a22220d1d0ca2a,correct,0.98,翻译准确自然。,deepseek-v4-flash
fe7582f9f4f1b27053bb,correct,0.95,翻译准确，但句子较长，依然自然。,deepseek-v4-flash
06bc25307a46b5ea24b0,correct,0.99,翻译准确，专有名词保留。,deepseek-v4-flash
001c6213b01c7e9fe552,correct,0.98,翻译准确，术语处理得当。,deepseek-v4-flash
ba90da7678306401b242,correct,1.0,The Uzbek translation is natural and accurately conveys the meaning of the English sentence.,deepseek-v4-flash
74de2d48416f1475d583,minor,0.9,"Translation of company name: 'Technologies' should be 'Technologies' (not 'Technologiya'), but overall understandable.",deepseek-v4-flash
b6b2a712a0e586eb4add,correct,1.0,List of international days is correctly translated into Uzbek.,deepseek-v4-flash
cbf19c792ed3540eeafb,correct,1.0,Sentence is translated naturally and preserves meaning.,deepseek-v4-flash
ac08f4baaa7e435a8b1f,correct,1.0,Translation is accurate and idiomatic.,deepseek-v4-flash
298d03fdd422fd7b9713,correct,1.0,"Translation correctly conveys the meaning, though slight word order could be improved.",deepseek-v4-flash
65b73b3139df6f268dda,correct,1.0,Accurate translation.,deepseek-v4-flash
b63c94827dd15ad54c98,correct,1.0,Translation is accurate and natural.,deepseek-v4-flash
b562c33d9a820f28e822,minor,0.8,The sentence structure is a bit confusing; it suggests Norris debuted in the Ginetta championship within the British Touring Car Championshi,deepseek-v4-flash
52ae428f6e5b5f33177e,correct,1.0,Translation is accurate.,deepseek-v4-flash
2096a2f04349e7449f50,minor,0.9,"'Its primary haunts' translated as 'asosiy ko'rinadigan joylari' (main visible places) but 'haunts' means places frequently visited, so 'tez",deepseek-v4-flash
d80200d5d6f8e390744f,correct,1.0,"Translation is accurate, though missing space after period is minor formatting.",deepseek-v4-flash
691ad447ed60d67b6f33,correct,1.0,Accurate translation.,deepseek-v4-flash
57c1188bdce027d63673,correct,1.0,Accurate translation.,deepseek-v4-flash
f744c0a1eea41e60d9fe,minor,0.9,"'Major junior hockey' is a term, translated as 'katta o'smirlar xokkeyi' which is literal but acceptable. Could be left as 'major junior hoc",deepseek-v4-flash
c75fc75645b164484430,correct,1.0,Accurate translation.,deepseek-v4-flash
d4e8e31044f699b9b9a4,minor,0.9,'Played collegiately' translated as 'jamoa bilan o'ynagan' which is not precise. Better: 'universitet jamoasida o'ynagan'.,deepseek-v4-flash
0d052c60a8b56c070d72,correct,1.0,"Accurate translation, though 'loan' translated as 'ijaraga berilgan' (rented out) acceptable in context.",deepseek-v4-flash
a0684ab32d376c0b9d7b,correct,1.0,Accurate translation.,deepseek-v4-flash
8ac98ae90f92ab248f8d,correct,1.0,"Accurate and natural, though omits 'until his death' but implied by 'turmush qurgan' with time range. Minor but still acceptable.",deepseek-v4-flash
cf866df5ec94ba53af5e,correct,1.0,"The translation is natural and complete, accurately conveying the meaning and structure of the English sentence.",deepseek-v4-flash
d677c6d69436de6578fc,correct,1.0,"The translation is natural and complete, accurately conveying the meaning and structure of the English sentence.",deepseek-v4-flash
a7a2054ed44e68ac762e,minor,0.7,There is a minor spelling error: 'madrasasga' should be 'madrasaga'. Otherwise the translation is accurate.,deepseek-v4-flash
9518d488f78a7964f484,correct,1.0,"The translation is natural and complete, accurately conveying the meaning and structure of the English sentence.",deepseek-v4-flash
a9455fedca7ae074726d,minor,0.6,"The translation adds extra words not in the original ('jinoyatini sodir etish') and rearranges the order, making it slightly less direct, bu",deepseek-v4-flash
9d29fe227be9fe73f0be,minor,0.8,There is a minor transliteration issue: 'Wilthsire' should be 'Wiltshire' (not corrected in translation). Otherwise the translation is accur,deepseek-v4-flash
9d12e0129aa99c7d449a,minor,0.8,The translation says 'taslim qildi' which could mean 'surrendered them' while the English says 'were defeated and surrendered' (the Jews sur,deepseek-v4-flash
b6a086ec428b7c15e821,minor,0.8,"The title 'Fare Mondi // Making Worlds' is retained in its original Italian/English, but that is acceptable for a proper noun. The translati",deepseek-v4-flash
f038edc42bfc7868fd3f,minor,0.8,The translation says 'qanot himoyachisi' which means 'wing defender' but 'winger' in football is more commonly 'qanotchi' or 'vinger'. Minor,deepseek-v4-flash
84bc63d33532704831dc,minor,0.7,The translation is slightly awkward: 'helped play Maryland to the first Final Four' is rendered as 'maktab tarixidagi birinchi final to'rtli,deepseek-v4-flash
017cf25c1e28cfa288f2,correct,1.0,"The translation is natural and complete, accurately conveying the meaning and structure of the English sentence.",deepseek-v4-flash
ac0fb11f116b18b2fe58,junk,0.9,The utterance is a fragment (possible heading) and does not constitute a complete sentence.,deepseek-v4-flash
4e3b3add22343476bd7b,minor,0.7,There is a minor punctuation issue: extra space before the closing quote in 'Habil Kabil' and the series name is transliterated oddly. Other,deepseek-v4-flash
ce40ccf000d7b32861b2,correct,1.0,"The translation is natural and complete, accurately conveying the meaning and structure of the English sentence.",deepseek-v4-flash
6318fa03b28576eb6a99,correct,1.0,"The translation is natural and complete, accurately conveying the meaning and structure of the English sentence.",deepseek-v4-flash
47fa0fa33a5bdbded484,correct,1.0,"The translation is natural and complete, accurately conveying the meaning and structure of the English sentence.",deepseek-v4-flash
275797256754b6d04e19,correct,1.0,"The translation is natural and complete, accurately conveying the meaning and structure of the English sentence.",deepseek-v4-flash
8af129ba142acbac03e1,minor,0.8,The spelling 'Rimkay' is inconsistent with the English 'Rimkai'; should be 'Rimkai'. Minor transliteration issue.,deepseek-v4-flash
1c23a8ef4fb3b6f32433,correct,1.0,"The translation is natural and complete, accurately conveying the meaning and structure of the English sentence.",deepseek-v4-flash
2be19af248f952de3bd2,minor,0.7,"The phrase 'both meaning' is translated as 'bu ikkalasi ham ... anglatadi' which is fine, but the placement of parenthesis is slightly awkwa",deepseek-v4-flash
b5acf65c66598e693c4b,minor,0.9,"The translation is accurate, but 'kambag'allik' is misspelled; should be 'qashshoqlik' or 'kambag'allik' might be accepted, but 'kambag'alli",deepseek-v4-flash
3d6c68518240e71cf578,minor,0.9,"Translation is accurate, but 'Sweet Hearts Dance' is kept in English, which is acceptable as a title. 'birinchi asosiy rolini oldi' is sligh",deepseek-v4-flash
5ccd4b750e50390e288e,correct,0.95,Accurate and natural translation.,deepseek-v4-flash
18cba74dc79d2d640a06,correct,0.95,Accurate and natural translation.,deepseek-v4-flash
d3d225a8f9991db8197d,junk,1.0,"This is a title/fragment, not a complete sentence; a proper translation would be expected.",deepseek-v4-flash
4605a6389cd6bf3fd17f,junk,1.0,"Title fragment, no sentence.",deepseek-v4-flash
525318bf8e74ac67191b,minor,0.85,Translation is accurate but slightly awkward; 'debyutida' should be 'debyutini' or 'debyut qilgan' but understandable. Also 'Nordsjælland' a,deepseek-v4-flash
55b37355039111f73a4d,correct,0.95,"Simple, accurate translation.",deepseek-v4-flash
28314b3990b411f0f12a,minor,0.9,"Missing 'is' and the sentence is a fragment; but translation is accurate. 'Dörtyolga 4 kilometr' is fine, but 'provinsiya markazi' is correc",deepseek-v4-flash
b139d81bac97273c4950,minor,0.9,"Translation is accurate, but 'TC Lethbridge nomi bilan mashhur' is acceptable. The date format is natural.",deepseek-v4-flash
385f84a9d2d16d59248f,junk,1.0,"Caption, not a full sentence.",deepseek-v4-flash
0f6cc6e58c0fa3415f9b,correct,0.95,"Simple, accurate translation.",deepseek-v4-flash
e4201333bbd7015da5e2,correct,0.95,Accurate and natural translation.,deepseek-v4-flash
6c2fbaaecf6c7bbaa390,minor,0.85,"The translation is awkward: 'majmuasibor' seems like a typo for 'majmuasi bor'. Also, the sentence structure is disjointed. But the meaning ",deepseek-v4-flash
fc1712bf79b0f3460bad,junk,1.0,"Fragment, likely a title or label.",deepseek-v4-flash
7a76de639d290053d8e2,minor,0.9,"Translation is accurate, but 'Kristal Pelas' is a transliteration of Crystal Palace; should be 'Kristal Palas' or use the original. Also 'Ui",deepseek-v4-flash
bd1d191d10399816e689,minor,0.85,There is a typo: 'hisoblabgan' should be 'hisoblangan'. Also 'hachinohe' should be capitalized. Otherwise accurate.,deepseek-v4-flash
5dda1516bb01753ec56d,minor,0.9,"Translation is accurate, but 'Keyingi-yili' should be 'Keyingi yili' (without hyphen) and the title is kept in English, which is acceptable.",deepseek-v4-flash
6a068228f661cd1c5628,minor,0.9,"Translation is accurate, but 'MUSCO' is kept in parentheses; also 'qo'shildi' is correct. Slightly informal but fine.",deepseek-v4-flash
8ab38b8bc36e000f4776,minor,0.85,The translation is accurate but has a typo: 'kanonri' should be 'kanonik' or 'kanonri' is not standard. Also the phrase 'qiladi ekan' implie,deepseek-v4-flash
