review_id,row_id,pair_id,src_lang,tgt_lang,source_text,target_text,data_source,data_type,source_file,source_text_raw,target_text_raw,source_text_normalized,target_text_normalized,source_word_count,target_word_count,source_char_count,target_char_count,uz_has_cyrillic,normalized_empty,length_ratio,normalized_pair_id,occurrence_count,source_count,data_sources,source_files,source_file_count,multi_source_consensus,repeated_pair,benchmark_leak,valid_word_length,valid_char_length,valid_length_ratio,latin_uzbek,reject_reason,step03_pass,source_families,source_family_count,source_numbers,target_numbers,source_times,target_times,source_dates,target_dates,number_consistent,time_consistent,date_consistent,url_consistent,email_consistent,source_has_negation,target_has_negation,negation_consistent,source_target_same,control_chars,repeated_punctuation,source_letter_ratio,target_letter_ratio,risk_flags,risk_count,quality_score,pipeline_route,review_type,length_bucket
review_002094,43635,582cf2790e2341a1de9b56a43a198d307b026455,en,uz,"France adopted a 4–2–3–1 formation while Portugal played as a 4–1–3–2.[1] Before the match, Portugal's manager, Fernando Santos reacted to the criticism his side had received during the tournament, stating ""I want it to continue ... I want us to win [the final] without deserving it!""[42]","Fransiya 4–2–3–1 sxemasini qoʻlladi, Portugaliya esa 4–1–3–2 koʻrinishida oʻynadi.[1] O'yin oldidan Portugaliya terma jamoasi bosh murabbiyi Fernandu Santos o'z jamoasining turnir davomida olgan tanqidlariga munosabat bildirdi va ""Men buni davom ettirishni xohlayman"" dedi.[42]",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"France adopted a 4–2–3–1 formation while Portugal played as a 4–1–3–2.[1] Before the match, Portugal's manager, Fernando Santos reacted to the criticism his side had received during the tournament, stating ""I want it to continue ... I want us to win [the final] without deserving it!""[42]","Fransiya 4–2–3–1 sxemasini qoʻlladi, Portugaliya esa 4–1–3–2 koʻrinishida oʻynadi.[1] O'yin oldidan Portugaliya terma jamoasi bosh murabbiyi Fernandu Santos o'z jamoasining turnir davomida olgan tanqidlariga munosabat bildirdi va ""Men buni davom ettirishni xohlayman"" dedi.[42]","France adopted a 4–2–3–1 formation while Portugal played as a 4–1–3–2.[1] Before the match, Portugal's manager, Fernando Santos reacted to the criticism his side had received during the tournament, stating ""I want it to continue ... I want us to win [the final] without deserving it!""[42]","Fransiya 4–2–3–1 sxemasini qo'lladi, Portugaliya esa 4–1–3–2 ko'rinishida o'ynadi.[1] O'yin oldidan Portugaliya terma jamoasi bosh murabbiyi Fernandu Santos o'z jamoasining turnir davomida olgan tanqidlariga munosabat bildirdi va ""Men buni davom ettirishni xohlayman"" dedi.[42]",53,41,288,277,False,False,1.03971119133574,13c8bd2b42840ad5f0fc72179469326f988bfaff,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""1"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""42""]","[""1"", ""1"", ""1"", ""2"", ""2"", ""3"", ""3"", ""4"", ""4"", ""42""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.7291666666666666,0.7906137184115524,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002095,43637,dc404b9c63d7ccc6d7c392507d52b21d99e6a650,en,uz,"Nila Saraswati is not much a different deity from traditional Saraswati, who subsumes her knowledge and creative energy in tantric literature.","Nila Sarasvati an‘anaviy Sarasvatidan unchalik farq qilmaydigan xudo, u o‘z bilimi va ijodiy kuchini tantrik adabiyotga bag‘ishlaydi.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"Nila Saraswati is not much a different deity from traditional Saraswati, who subsumes her knowledge and creative energy in tantric literature.","Nila Sarasvati an‘anaviy Sarasvatidan unchalik farq qilmaydigan xudo, u o‘z bilimi va ijodiy kuchini tantrik adabiyotga bag‘ishlaydi.","Nila Saraswati is not much a different deity from traditional Saraswati, who subsumes her knowledge and creative energy in tantric literature.","Nila Sarasvati an'anaviy Sarasvatidan unchalik farq qilmaydigan xudo, u o'z bilimi va ijodiy kuchini tantrik adabiyotga bag'ishlaydi.",21,17,142,133,False,False,1.0676691729323309,6d6e87cd81bb750d3fbefacda4ed506d317f04ea,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,[],[],[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.8450704225352113,0.8646616541353384,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002096,43649,6a1b5f1d8e58c78fab5039d83907be05b5b62247,en,uz,"On 25 February 2015, this resulted in FIFA officially announcing that it would move the 2021 Confederations Cup to another country of the Asian Football Confederation, so it could still be held during the traditional window of June/July 2021, without interrupting domestic leagues.","2015-yilning 25-fevralida FIFA 2021-yilgi Konfederatsiyalar kubogini Osiyo Futbol Konfederatsiyasining boshqa davlatiga koʻchirishini rasman eʼlon qildi, shuning uchun uni 2021-yilning iyun-iyul oylarida, ichki chempionatlarni toʻxtatmasdan oʻtkazish mumkin edi.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"On 25 February 2015, this resulted in FIFA officially announcing that it would move the 2021 Confederations Cup to another country of the Asian Football Confederation, so it could still be held during the traditional window of June/July 2021, without interrupting domestic leagues.","2015-yilning 25-fevralida FIFA 2021-yilgi Konfederatsiyalar kubogini Osiyo Futbol Konfederatsiyasining boshqa davlatiga koʻchirishini rasman eʼlon qildi, shuning uchun uni 2021-yilning iyun-iyul oylarida, ichki chempionatlarni toʻxtatmasdan oʻtkazish mumkin edi.","On 25 February 2015, this resulted in FIFA officially announcing that it would move the 2021 Confederations Cup to another country of the Asian Football Confederation, so it could still be held during the traditional window of June/July 2021, without interrupting domestic leagues.","2015-yilning 25-fevralida FIFA 2021-yilgi Konfederatsiyalar kubogini Osiyo Futbol Konfederatsiyasining boshqa davlatiga ko'chirishini rasman e'lon qildi, shuning uchun uni 2021-yilning iyun-iyul oylarida, ichki chempionatlarni to'xtatmasdan o'tkazish mumkin edi.",44,27,281,262,False,False,1.0725190839694656,ab608a6a97aefa063e13ff7fbee6a020a85e7898,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""2015"", ""2021"", ""2021"", ""25""]","[""2015"", ""2021"", ""2021"", ""25""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.7829181494661922,0.816793893129771,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002097,43664,a5819fbc324d9f5b4972e61e1d64a5bc785d73df,en,uz,"Regional leagues were in operation until the formation of the First Division 1984, when the league was divided into three regions, Group Eastern-Norway (Østlandet), Group Western-Norway (Vestlandet), and Group Mid-Norway (Trøndelag). No teams from Northern-Norway (Nord-Norge) played, however.","Mintaqaviy ligalar 1984-yil Norvegiya ayollar ligasi tashkil etilgunga qadar faoliyat ko'rsatgan. O'shanda ligalar uchta mintaqaga bo'lingan: Sharqiy-Norvegiya guruhi ( Østlandet ), G'arbiy-Norvegiya guruhi (Vestlandet) va Markaziy Norvegiya guruhi (Trøndelag).",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"Regional leagues were in operation until the formation of the First Division 1984, when the league was divided into three regions, Group Eastern-Norway (Østlandet), Group Western-Norway (Vestlandet), and Group Mid-Norway (Trøndelag). No teams from Northern-Norway (Nord-Norge) played, however.","Mintaqaviy ligalar 1984-yil Norvegiya ayollar ligasi tashkil etilgunga qadar faoliyat ko'rsatgan. O'shanda ligalar uchta mintaqaga bo'lingan: Sharqiy-Norvegiya guruhi ( Østlandet ), G'arbiy-Norvegiya guruhi (Vestlandet) va Markaziy Norvegiya guruhi (Trøndelag).","Regional leagues were in operation until the formation of the First Division 1984, when the league was divided into three regions, Group Eastern-Norway (Østlandet), Group Western-Norway (Vestlandet), and Group Mid-Norway (Trøndelag). No teams from Northern-Norway (Nord-Norge) played, however.","Mintaqaviy ligalar 1984-yil Norvegiya ayollar ligasi tashkil etilgunga qadar faoliyat ko'rsatgan. O'shanda ligalar uchta mintaqaga bo'lingan: Sharqiy-Norvegiya guruhi ( Østlandet ), G'arbiy-Norvegiya guruhi (Vestlandet) va Markaziy Norvegiya guruhi (Trøndelag).",38,27,293,261,False,False,1.1226053639846743,a5819fbc324d9f5b4972e61e1d64a5bc785d73df,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""1984""]","[""1984""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.7918088737201365,0.8275862068965517,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002098,43690,431957d1506774b312a581d98ff7141031a4e03c,en,uz,"Despite Tymoshenko being cleared of the charges, Moscow maintained an arrest warrant for her should she enter Russia.","Timoshenko ayblovlardan tozalanganiga qaramay, Moskva uni Rossiyaga kirgan taqdirda hibsga olish uchun order bergan.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"Despite Tymoshenko being cleared of the charges, Moscow maintained an arrest warrant for her should she enter Russia.","Timoshenko ayblovlardan tozalanganiga qaramay, Moskva uni Rossiyaga kirgan taqdirda hibsga olish uchun order bergan.","Despite Tymoshenko being cleared of the charges, Moscow maintained an arrest warrant for her should she enter Russia.","Timoshenko ayblovlardan tozalanganiga qaramay, Moskva uni Rossiyaga kirgan taqdirda hibsga olish uchun order bergan.",18,14,117,116,False,False,1.0086206896551724,431957d1506774b312a581d98ff7141031a4e03c,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,[],[],[],[],[],[],True,True,True,True,True,False,True,False,False,False,False,0.8376068376068376,0.8706896551724138,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002099,43692,030aa85edc33488f8d2d14f72cf42540a649acec,en,uz,"Additionally, technical data and schematic diagrams may be delivered to this same equipment, eliminating the need to obtain and carry bulky paper documents.","Bundan tashqari, texnik maʻlumotlar va sxematik diagrammalar xuddi shu uskunaga yetkazilishi mumkin, bu esa katta hajmli qogʻoz hujjatlarni olish va olib yurish zaruratini yoʻq qiladi.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"Additionally, technical data and schematic diagrams may be delivered to this same equipment, eliminating the need to obtain and carry bulky paper documents.","Bundan tashqari, texnik maʻlumotlar va sxematik diagrammalar xuddi shu uskunaga yetkazilishi mumkin, bu esa katta hajmli qogʻoz hujjatlarni olish va olib yurish zaruratini yoʻq qiladi.","Additionally, technical data and schematic diagrams may be delivered to this same equipment, eliminating the need to obtain and carry bulky paper documents.","Bundan tashqari, texnik ma'lumotlar va sxematik diagrammalar xuddi shu uskunaga yetkazilishi mumkin, bu esa katta hajmli qog'oz hujjatlarni olish va olib yurish zaruratini yo'q qiladi.",23,25,156,184,False,False,0.8478260869565217,d9091719332478ed17fa8ab85d8832d5adc608e4,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,[],[],[],[],[],[],True,True,True,True,True,False,True,False,False,False,False,0.8397435897435898,0.8532608695652174,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002100,43735,76deb947664d82d5b4446c2f8c8ce34c6b4aff4a,en,uz,"The unrelated Ukrainian surname Veres means ""heather"".","Bir-biriga bog'liq bo'lmagan Ukraina familiyasi Veres ""archagul"" degan ma'noni anglatadi.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"The unrelated Ukrainian surname Veres means ""heather"".","Bir-biriga bog'liq bo'lmagan Ukraina familiyasi Veres ""archagul"" degan ma'noni anglatadi.","The unrelated Ukrainian surname Veres means ""heather"".","Bir-biriga bog'liq bo'lmagan Ukraina familiyasi Veres ""archagul"" degan ma'noni anglatadi.",7,10,54,89,False,False,0.6067415730337079,76deb947664d82d5b4446c2f8c8ce34c6b4aff4a,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,[],[],[],[],[],[],True,True,True,True,True,False,True,False,False,False,False,0.8333333333333334,0.8539325842696629,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002101,43774,ca939ff4a6851b54943406aad629de77f6dbbbdd,en,uz,"It is located near Upper Mississippi Mile Marker 483, adjacent to the Mississippi River Lock and Dam No. 15.","U Upper Mississippi Mile Marker 483 yaqinida, Missisipi daryosi qulfi va 15-sonli to'g'onga ulashgan.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"It is located near Upper Mississippi Mile Marker 483, adjacent to the Mississippi River Lock and Dam No. 15.","U Upper Mississippi Mile Marker 483 yaqinida, Missisipi daryosi qulfi va 15-sonli to'g'onga ulashgan.","It is located near Upper Mississippi Mile Marker 483, adjacent to the Mississippi River Lock and Dam No. 15.","U Upper Mississippi Mile Marker 483 yaqinida, Missisipi daryosi qulfi va 15-sonli to'g'onga ulashgan.",19,14,108,101,False,False,1.0693069306930694,ca939ff4a6851b54943406aad629de77f6dbbbdd,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""15"", ""483""]","[""15"", ""483""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.7592592592592593,0.7920792079207921,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002102,43778,b45fe87b7be80b3d4caf91bf845e20b7928b6ec0,en,uz,"The company floated at €1.55 a share, but dipped on initial trading before recovering to trade above its float price.","Kompaniya bir aksiya uchun 1,55 yevroga o'zgardi, lekin o'zining float narxidan yuqoriroq savdo qilish uchun tiklanishdan oldin dastlabki savdoga tushdi.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"The company floated at €1.55 a share, but dipped on initial trading before recovering to trade above its float price.","Kompaniya bir aksiya uchun 1,55 yevroga o'zgardi, lekin o'zining float narxidan yuqoriroq savdo qilish uchun tiklanishdan oldin dastlabki savdoga tushdi.","The company floated at €1.55 a share, but dipped on initial trading before recovering to trade above its float price.","Kompaniya bir aksiya uchun 1,55 yevroga o'zgardi, lekin o'zining float narxidan yuqoriroq savdo qilish uchun tiklanishdan oldin dastlabki savdoga tushdi.",21,21,117,153,False,False,0.7647058823529411,b45fe87b7be80b3d4caf91bf845e20b7928b6ec0,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""1.55""]","[""1.55""]","[""1:55""]",[],[],[],True,False,True,True,True,False,False,True,False,False,False,0.7777777777777778,0.8366013071895425,TIME_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002103,43781,1ee44a97a7e962c2515e735965591159308a715c,en,uz,"Persons carrying cabin-sized pieces of luggage can use most of the public buses in Cairo without having to pay for an extra ticket (unless they block the seat next to them with the bag, in which case they might be asked to pay for another ticket ranging from 5 to 10 LE).","Kabinada yuk olib yurgan shaxslar Qohiradagi aksariyat jamoat avtobuslaridan qoʻshimcha chipta toʻlamasdan foydalanishlari mumkin (agar ular yonidagi oʻrindiqni sumka bilan toʻsib qoʻymasalar, bu holda ulardan boshqa chipta uchun toʻlash talab qilinishi mumkin) 5 dan 10 Misr funtgacha).",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"Persons carrying cabin-sized pieces of luggage can use most of the public buses in Cairo without having to pay for an extra ticket (unless they block the seat next to them with the bag, in which case they might be asked to pay for another ticket ranging from 5 to 10 LE).","Kabinada yuk olib yurgan shaxslar Qohiradagi aksariyat jamoat avtobuslaridan qoʻshimcha chipta toʻlamasdan foydalanishlari mumkin (agar ular yonidagi oʻrindiqni sumka bilan toʻsib qoʻymasalar, bu holda ulardan boshqa chipta uchun toʻlash talab qilinishi mumkin) 5 dan 10 Misr funtgacha).","Persons carrying cabin-sized pieces of luggage can use most of the public buses in Cairo without having to pay for an extra ticket (unless they block the seat next to them with the bag, in which case they might be asked to pay for another ticket ranging from 5 to 10 LE).","Kabinada yuk olib yurgan shaxslar Qohiradagi aksariyat jamoat avtobuslaridan qo'shimcha chipta to'lamasdan foydalanishlari mumkin (agar ular yonidagi o'rindiqni sumka bilan to'sib qo'ymasalar, bu holda ulardan boshqa chipta uchun to'lash talab qilinishi mumkin) 5 dan 10 Misr funtgacha).",52,37,271,287,False,False,0.9442508710801394,e301cb3e15de2dc357214b80cc625048979d02c4,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""10"", ""5""]","[""10"", ""5""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.7822878228782287,0.8466898954703833,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002104,43798,4f13b10063d10f276506c9bc10a64ff45df17ddb,en,uz,"Fundamentally, all electronic devices that provide power gain (e.g., vacuum tubes, bipolar transistors, MOS transistors) are nonlinear.","Asosan, quvvatni oshirishni ta'minlaydigan barcha elektron qurilmalar (masalan, vakuum quvurlari, bipolyar tranzistorlar, MOS tranzistorlari) chiziqli emas.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"Fundamentally, all electronic devices that provide power gain (e.g., vacuum tubes, bipolar transistors, MOS transistors) are nonlinear.","Asosan, quvvatni oshirishni ta'minlaydigan barcha elektron qurilmalar (masalan, vakuum quvurlari, bipolyar tranzistorlar, MOS tranzistorlari) chiziqli emas.","Fundamentally, all electronic devices that provide power gain (e.g., vacuum tubes, bipolar transistors, MOS transistors) are nonlinear.","Asosan, quvvatni oshirishni ta'minlaydigan barcha elektron qurilmalar (masalan, vakuum quvurlari, bipolyar tranzistorlar, MOS tranzistorlari) chiziqli emas.",18,16,135,156,False,False,0.8653846153846154,4f13b10063d10f276506c9bc10a64ff45df17ddb,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,[],[],[],[],[],[],True,True,True,True,True,False,True,False,False,False,False,0.8148148148148148,0.8589743589743589,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002105,43807,2a05275c805b0f4a8071551e5590341500eb3999,en,uz,"After suffering injury setbacks and, by his own admission, a lack of application,[2] he was delisted at the end of 2007 without playing a senior game.","Jarohatlari tufayli muvaffaqiyatsizlikka uchraganidan so'ng va o'z e'tirofiga ko'ra, ariza topshirilmaganligi sababli[2], 2007-yil oxirida u kattalar o'yinida ishtirok etmasdan, ro'yxatdan chiqarilgan.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"After suffering injury setbacks and, by his own admission, a lack of application,[2] he was delisted at the end of 2007 without playing a senior game.","Jarohatlari tufayli muvaffaqiyatsizlikka uchraganidan so'ng va o'z e'tirofiga ko'ra, ariza topshirilmaganligi sababli[2], 2007-yil oxirida u kattalar o'yinida ishtirok etmasdan, ro'yxatdan chiqarilgan.","After suffering injury setbacks and, by his own admission, a lack of application,[2] he was delisted at the end of 2007 without playing a senior game.","Jarohatlari tufayli muvaffaqiyatsizlikka uchraganidan so'ng va o'z e'tirofiga ko'ra, ariza topshirilmaganligi sababli[2], 2007-yil oxirida u kattalar o'yinida ishtirok etmasdan, ro'yxatdan chiqarilgan.",27,22,150,201,False,False,0.746268656716418,2a05275c805b0f4a8071551e5590341500eb3999,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""2"", ""2007""]","[""2"", ""2007""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.76,0.8407960199004975,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002106,43851,2efe440960b40920304b927b6589af2b7d4dbb2f,en,uz,"In practice, this type of reaction may be very exothermic, hence impractical as a preparative technique.","Amalda, bu turdagi reaktsiya juda ekzotermik bo'lishi mumkin, shuning uchun preparativ usul sifatida amaliy emas.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"In practice, this type of reaction may be very exothermic, hence impractical as a preparative technique.","Amalda, bu turdagi reaktsiya juda ekzotermik bo'lishi mumkin, shuning uchun preparativ usul sifatida amaliy emas.","In practice, this type of reaction may be very exothermic, hence impractical as a preparative technique.","Amalda, bu turdagi reaktsiya juda ekzotermik bo'lishi mumkin, shuning uchun preparativ usul sifatida amaliy emas.",16,15,104,113,False,False,0.9203539823008849,2efe440960b40920304b927b6589af2b7d4dbb2f,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,[],[],[],[],[],[],True,True,True,True,True,False,True,False,False,False,False,0.8269230769230769,0.8495575221238938,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002107,43873,113c3e7279bb8d5d093aa8fa7f94bc3ae65ee994,en,uz,"""In the autumn of 1970 I had a job singing in the school system, playing my guitar in classrooms. I was sitting on the veranda one morning, reading a biography of Van Gogh, and suddenly I knew I had to write a song arguing that he wasn't crazy.","""1970-yil kuzida menda maktab tizimida qo'shiq kuylash, sinflarda gitara chalish kabi ishim bor edi. bir kuni ertalab men ayvonda Van Gogning tarjimai holini o'qib o'tirgan edim va birdan men u ahmoq emasligiga bahslashadigan qo'shiq yozishim zarurligini angladim.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"""In the autumn of 1970 I had a job singing in the school system, playing my guitar in classrooms. I was sitting on the veranda one morning, reading a biography of Van Gogh, and suddenly I knew I had to write a song arguing that he wasn't crazy.","""1970-yil kuzida menda maktab tizimida qo'shiq kuylash, sinflarda gitara chalish kabi ishim bor edi. bir kuni ertalab men ayvonda Van Gogning tarjimai holini o'qib o'tirgan edim va birdan men u ahmoq emasligiga bahslashadigan qo'shiq yozishim zarurligini angladim.","""In the autumn of 1970 I had a job singing in the school system, playing my guitar in classrooms. I was sitting on the veranda one morning, reading a biography of Van Gogh, and suddenly I knew I had to write a song arguing that he wasn't crazy.","""1970-yil kuzida menda maktab tizimida qo'shiq kuylash, sinflarda gitara chalish kabi ishim bor edi. bir kuni ertalab men ayvonda Van Gogning tarjimai holini o'qib o'tirgan edim va birdan men u ahmoq emasligiga bahslashadigan qo'shiq yozishim zarurligini angladim.",48,37,244,264,False,False,0.9242424242424242,113c3e7279bb8d5d093aa8fa7f94bc3ae65ee994,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""1970""]","[""1970""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.7663934426229508,0.8295454545454546,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_002108,43877,144f50198502edffb00f9cda3f496ad58f7bc668,en,uz,"In the first version of Avital Inbar's Hebrew translation (Maariv publishers, 1986, page 11), there is an excerpt, dictated by Marguerite Duras on the phone to her translator; a section that does not appear in any other version of the book.","Avital Inbarning ibroniycha tarjimasining birinchi versiyasida (Maariv nashriyoti, 1986, 11-bet) Marguerite Duras telefonda tarjimoniga aytib bergan parcha bor. Bu kitobning boshqa versiyalarida uchramaydigan bo'lim hisoblanadi.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"In the first version of Avital Inbar's Hebrew translation (Maariv publishers, 1986, page 11), there is an excerpt, dictated by Marguerite Duras on the phone to her translator; a section that does not appear in any other version of the book.","Avital Inbarning ibroniycha tarjimasining birinchi versiyasida (Maariv nashriyoti, 1986, 11-bet) Marguerite Duras telefonda tarjimoniga aytib bergan parcha bor. Bu kitobning boshqa versiyalarida uchramaydigan bo'lim hisoblanadi.","In the first version of Avital Inbar's Hebrew translation (Maariv publishers, 1986, page 11), there is an excerpt, dictated by Marguerite Duras on the phone to her translator; a section that does not appear in any other version of the book.","Avital Inbarning ibroniycha tarjimasining birinchi versiyasida (Maariv nashriyoti, 1986, 11-bet) Marguerite Duras telefonda tarjimoniga aytib bergan parcha bor. Bu kitobning boshqa versiyalarida uchramaydigan bo'lim hisoblanadi.",41,25,240,228,False,False,1.0526315789473684,144f50198502edffb00f9cda3f496ad58f7bc668,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""11"", ""1986""]","[""11"", ""1986""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.775,0.8377192982456141,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
